#{"t_start": 1525356790.6065857, "env_id": "RockSample"}
r,l,t
-15.925501,1000,552.665568
-27.95846,1000,555.436013
-157.249347,669,556.382141
-201.106013,898,558.092366
-95.183625,1000,560.010545
-180.743103,644,561.062191
-49.975649,660,562.213951
-150.610373,561,562.957598
-105.435947,1000,564.290676
8.48901,715,565.753146
-52.867304,897,568.048249
-166.509218,618,569.16165
-36.276275,1000,571.640941
5.284365,1000,574.68315
-29.066691,776,576.081218
-115.839242,926,577.77594
-46.571714,1000,580.184553
-104.655346,882,581.458544
-25.498036,1000,583.145529
-50.661083,1000,584.468197
-67.18288,874,586.403942
-90.605888,1000,589.11102
-16.946368,716,590.58534
-15.356488,923,591.951301
-9.506469,1000,593.884551
-61.327058,998,595.883625
-56.400213,859,596.971714
-52.203865,1000,599.042513
0.417176,1000,601.193024
-75.536191,1000,603.33301
-64.311299,1000,604.976002
-79.534575,1000,606.980552
-14.181879,881,608.20834
-160.606982,520,608.744487
-130.333455,1000,610.84249
10.245005,1000,613.233028
-11.799514,1000,615.620417
-36.137712,1000,618.158611
-22.940324,1000,620.446539
-19.156422,1000,622.77487
-29.730258,1000,624.555297
-151.493544,711,625.75921
14.193275,1000,628.002552
-141.764574,520,628.562051
-84.319894,768,630.250386
43.3931,1000,632.456475
-4.590022,1000,634.993807
-109.731511,1000,637.556278
-12.017252,710,638.523494
-78.319846,1000,640.717652
-8.714943,1000,643.672565
-9.243172,1000,645.318588
-39.158623,1000,647.063122
31.284693,1000,649.295689
-28.986948,1000,651.398327
-16.967374,1000,653.450101
31.950272,1000,655.196619
-58.835195,862,656.535408
14.756458,1000,658.826641
-178.734206,1000,660.531274
-22.839499,1000,662.358629
-11.332494,1000,663.972095
-125.868744,1000,666.028336
-61.762534,948,668.217375
-117.908605,322,668.765584
-67.81204,1000,670.152404
-194.416248,952,672.399136
-3.96134,728,673.985888
-93.111402,993,675.749218
-170.370338,879,677.207628
-21.947112,1000,678.495599
-48.992081,748,680.418334
0.950477,668,681.259847
-45.527298,782,682.581537
14.871456,1000,684.931454
-125.97189,1000,687.038217
9.202036,1000,690.188873
-89.614263,1000,691.48267
-147.349192,679,692.953287
-11.913792,1000,694.514679
-45.909195,1000,696.769831
-78.467067,1000,698.45691
-15.872583,840,699.999222
-35.234871,773,701.162521
12.344223,729,702.213444
-201.154563,869,704.613658
-16.123659,710,705.347332
-154.547459,729,706.445786
-7.641076,1000,708.30373
-31.861834,723,709.385771
36.709066,1000,712.495101
-51.770546,1000,714.803355
-56.071434,1000,716.478114
-29.412005,660,717.64943
1.922194,1000,718.890277
-7.435952,791,720.779126
13.10101,1000,723.064676
-25.796596,1000,725.21432
-36.797595,1000,726.5776
-64.345026,1000,729.344532
-25.189715,953,730.539989
-59.666615,960,732.135767
-8.572329,805,733.592104
-16.750645,1000,736.157594
-31.026239,968,737.398406
-12.268423,830,738.642959
16.230794,1000,740.65777
-2.023716,505,741.342017
-0.432749,736,742.754055
15.29205,1000,744.047059
-36.111523,1000,746.774864
-71.264096,1000,748.681959
-92.202551,1000,750.567431
3.103284,1000,752.387722
8.450235,1000,755.000882
-11.689124,772,756.289702
19.600019,1000,758.893619
9.464947,1000,761.565002
-51.705045,1000,763.077633
26.505211,1000,765.253361
-25.168294,654,766.225365
7.650386,1000,768.179285
-45.187438,727,769.251971
-10.482192,1000,771.510262
-32.440503,848,772.716566
11.280926,1000,774.470417
-5.204154,1000,776.849653
-8.487956,1000,778.189624
-5.168658,1000,780.786048
-55.733424,1000,783.257865
-114.011236,520,784.152905
11.387535,1000,786.160807
-135.124926,385,786.56968
-4.346899,1000,789.569087
