EpThisIter,ev_tdlam_before,entropy,EpLenMean,EpRewMean,trial,TimestepsSoFar,TimeElapsed,Iteration,surrgain,entloss,EpisodesSoFar,meankl,optimgain
5,0.8600010126829147,1.2133185,200.0,-176.32729108671757,0,200600,91.9622368812561,196,0.055505242,0.0,1003,0.009657232,0.055505242
5,0.9426184594631195,1.2106322,200.0,-173.40841722339314,0,201600,92.42407512664795,197,0.030095695,0.0,1008,0.0043412745,0.030095695
5,0.9523148201406002,1.2018119,200.0,-189.55498484670892,0,202600,92.87814688682556,198,0.031975914,0.0,1013,0.008839275,0.031975914
5,0.9066993743181229,1.1998388,200.0,-177.32747213361444,0,203600,93.33725595474243,199,0.03085743,0.0,1018,0.005626536,0.03085743
6,0.9124464988708496,1.1918433,200.0,-158.55791742087953,0,204800,93.79550504684448,200,0.02511635,0.0,1024,0.006440444,0.02511635
5,0.9391370490193367,1.17157,200.0,-161.75234598969442,0,205800,94.24606084823608,201,0.042842906,0.0,1029,0.00877523,0.042842906
5,0.9873322211205959,1.1698881,200.0,-153.90716087600111,0,206800,94.69943189620972,202,0.027613427,0.0,1034,0.008059991,0.027613427
5,0.9663624875247478,1.167987,200.0,-153.9594558190804,0,207800,95.16515374183655,203,0.041819423,0.0,1039,0.004120739,0.041819423
5,0.9867040868848562,1.165545,200.0,-156.4676662836144,0,208800,95.62976098060608,204,0.048351552,0.0,1044,0.012043117,0.048351552
5,0.9922916530631483,1.1593448,200.0,-159.1480674809457,0,209800,96.0812029838562,205,0.050283365,0.0,1049,0.008726468,0.050283365
5,0.937187671661377,1.1788026,200.0,-153.08704554643577,0,210800,96.54470896720886,206,0.03924478,0.0,1054,0.0068090158,0.03924478
5,0.9639948680996895,1.1838964,200.0,-166.8805238833326,0,211800,97.00176191329956,207,0.032609556,0.0,1059,0.00838342,0.032609556
5,0.9634176641702652,1.1895746,200.0,-176.3800768599294,0,212800,97.46081590652466,208,0.03937374,0.0,1064,0.009055106,0.03937374
6,0.9604696668684483,1.1863226,200.0,-176.45501789765856,0,214000,97.92486500740051,209,0.031599667,0.0,1070,0.008961488,0.031599667
5,0.9636505804955959,1.1696769,200.0,-162.97913664029824,0,215000,98.38106489181519,210,0.0146616995,0.0,1075,0.0051301527,0.0146616995
5,0.9762239344418049,1.1671243,200.0,-179.49171017714238,0,216000,98.84245109558105,211,0.038720082,0.0,1080,0.008292373,0.038720082
5,0.9788712002336979,1.1622617,200.0,-173.39349380688563,0,217000,99.30262589454651,212,0.030231375,0.0,1085,0.0077770753,0.030231375
5,0.9651111476123333,1.1526059,200.0,-177.5749975010839,0,218000,99.77223682403564,213,0.022513108,0.0,1090,0.00984459,0.022513108
5,0.9583335369825363,1.1471245,200.0,-171.4712125783028,0,219000,100.23138689994812,214,0.06177926,0.0,1095,0.010490829,0.06177926
5,0.9727351441979408,1.1667787,200.0,-159.85301431665204,0,220000,100.68510699272156,215,0.041995447,0.0,1100,0.0065725464,0.041995447
5,0.9811354838311672,1.1562325,200.0,-154.05572037676825,0,221000,101.14115476608276,216,0.029646838,0.0,1105,0.012842488,0.029646838
6,0.9882650403305888,1.16463,200.0,-165.91484670312877,0,222200,101.60424876213074,217,0.03849034,0.0,1111,0.009747785,0.03849034
5,0.9963256611954421,1.1601992,200.0,-165.7320726786865,0,223200,102.05693697929382,218,0.032121502,0.0,1116,0.010025907,0.032121502
5,0.9878588980063796,1.1651182,200.0,-162.26561013925993,0,224200,102.51671409606934,219,0.035161354,0.0,1121,0.006975555,0.035161354
5,0.9674953892827034,1.1479318,200.0,-172.39909369728755,0,225200,102.97446393966675,220,0.04129804,0.0,1126,0.009136967,0.04129804
5,0.9759225696325302,1.1479595,200.0,-182.98074184181152,0,226200,103.42549800872803,221,0.03867487,0.0,1131,0.007132481,0.03867487
5,0.829293966293335,1.1512454,200.0,-188.82058316927115,0,227200,103.89880990982056,222,0.04794063,0.0,1136,0.009080313,0.04794063
5,0.9767135512083769,1.1488211,200.0,-185.91375360941282,0,228200,104.3602499961853,223,0.036737528,0.0,1141,0.008134117,0.036737528
5,0.9144476130604744,1.1489695,200.0,-179.46483669630487,0,229200,104.83951902389526,224,0.039472893,0.0,1146,0.010820201,0.039472893
6,0.9591585844755173,1.1634315,200.0,-176.16732759068174,0,230400,105.31466293334961,225,0.042521905,0.0,1152,0.005972968,0.042521905
5,0.989801942370832,1.1859404,200.0,-183.62655377825075,0,231400,105.76440596580505,226,0.0208703,0.0,1157,0.0050960453,0.0208703
5,0.9917290275916457,1.1883754,200.0,-178.3224287725693,0,232400,106.21776008605957,227,0.032148015,0.0,1162,0.0101486975,0.032148015
5,0.9949907842092216,1.182597,200.0,-162.17734048156953,0,233400,106.67855501174927,228,0.038671516,0.0,1167,0.00814095,0.038671516
5,0.9478148408234119,1.1629308,200.0,-145.65681726985108,0,234400,107.13410902023315,229,0.016733903,0.0,1172,0.009724062,0.016733903
5,0.9880513567477465,1.174774,200.0,-145.40558224405746,0,235400,107.60308313369751,230,0.03673776,0.0,1177,0.008008519,0.03673776
5,0.9860960179939866,1.1764535,200.0,-145.65345926369625,0,236400,108.0615587234497,231,0.036848947,0.0,1182,0.0063506085,0.036848947
5,0.9650814607739449,1.1730355,200.0,-149.28656853303113,0,237400,108.52840495109558,232,0.007210268,0.0,1187,0.0023419785,0.007210268
5,0.9556597918272018,1.1777343,200.0,-149.55182724132956,0,238400,108.98760294914246,233,0.027630728,0.0,1192,0.008694906,0.027630728
6,0.9912174763157964,1.1568403,200.0,-136.30963299666539,0,239600,109.44212484359741,234,0.027512275,0.0,1198,0.010322815,0.027512275
5,0.9912952957674861,1.1790763,200.0,-134.94213198830832,0,240600,109.89862394332886,235,0.046646994,0.0,1203,0.007445248,0.046646994
5,0.9797607846558094,1.1842248,200.0,-135.24850121200598,0,241600,110.35126996040344,236,0.0491857,0.0,1208,0.0066368347,0.0491857
5,0.9925420940853655,1.1696168,200.0,-150.03138374455423,0,242600,110.80212688446045,237,0.02842582,0.0,1213,0.010376761,0.02842582
5,0.9364711791276932,1.145159,200.0,-144.3619420662937,0,243600,111.25641393661499,238,0.006647868,0.0,1218,0.004978871,0.006647868
5,0.9764785431325436,1.1267219,200.0,-122.0993763874247,0,244600,111.72712397575378,239,0.009322636,0.0,1223,0.0074006794,0.009322636
5,0.9905235469341278,1.1151564,200.0,-124.94675418376377,0,245600,112.22644782066345,240,0.050607543,0.0,1228,0.006708906,0.050607543
5,0.9826440047472715,1.1201755,200.0,-133.77994903169275,0,246600,112.68645095825195,241,0.04429502,0.0,1233,0.0148552265,0.04429502
6,0.978607814759016,1.1203741,200.0,-145.2151230163145,0,247800,113.15166091918945,242,0.022557411,0.0,1239,0.0042552147,0.022557411
5,0.9838901180773973,1.1330264,200.0,-146.3861970100832,0,248800,113.61954593658447,243,0.1388865,0.0,1244,0.007988017,0.1388865
5,0.9913619691506028,1.1303712,200.0,-152.50305925442393,0,249800,114.08044910430908,244,0.043378748,0.0,1249,0.010236952,0.043378748
5,0.9552616141736507,1.1279705,200.0,-149.35692211401928,0,250800,114.54116106033325,245,0.061083674,0.0,1254,0.010043475,0.061083674
5,0.9751054737716913,1.1384879,200.0,-154.9802998623557,0,251800,115.00193905830383,246,0.036949795,0.0,1259,0.008460535,0.036949795
5,0.9634563960134983,1.1458747,200.0,-158.47245154611159,0,252800,115.45440292358398,247,0.020554781,0.0,1264,0.011127212,0.020554781
5,0.9686077646911144,1.1262995,200.0,-155.28405578206988,0,253800,115.9121720790863,248,0.03208804,0.0,1269,0.0086719245,0.03208804
5,0.9983930854359642,1.1352335,200.0,-149.37430212339478,0,254800,116.3755111694336,249,0.051931962,0.0,1274,0.010345336,0.051931962
6,0.9478573687374592,1.1124091,200.0,-134.686906000957,0,256000,116.83399605751038,250,0.014739326,0.0,1280,0.008395882,0.014739326
5,0.9891893295571208,1.1119514,200.0,-132.2792603868084,0,257000,117.2800829410553,251,0.16855276,0.0,1285,0.0060607567,0.16855276
5,0.9740289933979511,1.1064316,200.0,-145.73070304852536,0,258000,117.74209380149841,252,0.04028633,0.0,1290,0.010413152,0.04028633
5,0.9970610307063907,1.0915722,200.0,-142.9729770025162,0,259000,118.2230269908905,253,0.018614553,0.0,1295,0.008338871,0.018614553
5,0.9682725518941879,1.0867198,200.0,-143.9256674617466,0,260000,118.6779100894928,254,0.04396816,0.0,1300,0.008182831,0.04396816
5,0.9895062055438757,1.0649718,200.0,-159.71155486513325,0,261000,119.14128804206848,255,0.036621906,0.0,1305,0.0058805076,0.036621906
5,0.9709688909351826,1.0562708,200.0,-168.6028150136395,0,262000,119.58554887771606,256,0.028667051,0.0,1310,0.0076729646,0.028667051
5,0.9204992353916168,1.0489697,200.0,-176.8521033156797,0,263000,120.05308794975281,257,0.059122846,0.0,1315,0.01099018,0.059122846
5,0.956688717007637,1.0410037,200.0,-180.1225211741626,0,264000,120.51559090614319,258,0.040102962,0.0,1320,0.0068163513,0.040102962
6,0.7167474031448364,1.0350962,200.0,-190.16043927558607,0,265200,120.9751660823822,259,0.034030214,0.0,1326,0.009903787,0.034030214
5,0.9339394718408585,1.0280144,200.0,-176.67901593931782,0,266200,121.43402600288391,260,0.050100774,0.0,1331,0.008768619,0.050100774
5,0.9272879362106323,1.0158231,200.0,-185.82705874531462,0,267200,121.89881706237793,261,0.031441428,0.0,1336,0.0074222228,0.031441428
5,0.8891234397888184,1.012271,200.0,-187.83514130680595,0,268200,122.35461401939392,262,0.020812687,0.0,1341,0.007616385,0.020812687
5,0.9786637667566538,1.0033867,200.0,-187.2616139537686,0,269200,122.81176781654358,263,0.023688504,0.0,1346,0.006080526,0.023688504
5,0.9255056604743004,0.9928015,200.0,-191.71490720580525,0,270200,123.27328705787659,264,0.023851054,0.0,1351,0.003955055,0.023851054
5,0.9791869111359119,0.9947365,200.0,-189.27881908115342,0,271200,123.72524189949036,265,0.06948128,0.0,1356,0.009984806,0.06948128
5,0.9687943141907454,1.006179,200.0,-192.0893838993703,0,272200,124.18569302558899,266,0.048904356,0.0,1361,0.006349532,0.048904356
6,0.9893392082303762,1.0076911,200.0,-182.31284186492672,0,273400,124.64560389518738,267,0.041918073,0.0,1367,0.011333842,0.041918073
5,0.9854283360764384,0.9908292,200.0,-192.70092687411878,0,274400,125.1010959148407,268,0.022736095,0.0,1372,0.008287283,0.022736095
5,0.9778372142463923,0.9902811,200.0,-174.6620346068044,0,275400,125.55111598968506,269,0.059681777,0.0,1377,0.009101658,0.059681777
5,0.9646920040249825,0.9859011,200.0,-177.42747238839314,0,276400,126.00796604156494,270,0.034702163,0.0,1382,0.0071493667,0.034702163
5,0.9677491374313831,0.9956818,200.0,-176.89159376250996,0,277400,126.46346712112427,271,0.042554878,0.0,1387,0.011921069,0.042554878
5,0.9553276114165783,0.9957006,200.0,-163.69746216519553,0,278400,126.91414403915405,272,0.053122744,0.0,1392,0.00950251,0.053122744
5,0.9860247895121574,1.0012361,200.0,-163.3708286118883,0,279400,127.37009787559509,273,0.21240538,0.0,1397,0.014853583,0.21240538
5,0.9568785429000854,1.0009451,200.0,-156.69902686848746,0,280400,127.82216191291809,274,0.028728794,0.0,1402,0.007259652,0.028728794
6,0.9549184516072273,0.99364,200.0,-164.15271391872665,0,281600,128.2854940891266,275,0.038968742,0.0,1408,0.0062599825,0.038968742
5,0.8679134547710419,0.9852302,200.0,-153.71150708870925,0,282600,128.7372179031372,276,0.045266688,0.0,1413,0.009114763,0.045266688
5,0.9115284010767937,0.9814576,200.0,-155.97342359685217,0,283600,129.20044088363647,277,0.089211635,0.0,1418,0.008375837,0.089211635
5,0.9775079656392336,0.9919892,200.0,-149.83706297178378,0,284600,129.66427397727966,278,0.06475177,0.0,1423,0.011931399,0.06475177
5,0.9916704744100571,0.982956,200.0,-149.20488488041164,0,285600,130.12253093719482,279,0.037756942,0.0,1428,0.009893702,0.037756942
5,0.9525416754186153,0.97336185,200.0,-146.6477659334452,0,286600,130.57327604293823,280,0.057209164,0.0,1433,0.007958026,0.057209164
5,0.9741380512714386,0.9611512,200.0,-153.78059459575522,0,287600,131.03204107284546,281,0.044318695,0.0,1438,0.0067962077,0.044318695
5,0.9768453538417816,0.9775094,200.0,-161.93789514303867,0,288600,131.4913628101349,282,0.04111155,0.0,1443,0.0075493176,0.04111155
5,0.7800853252410889,0.98019415,200.0,-170.6864494957174,0,289600,131.95548391342163,283,0.04415018,0.0,1448,0.008737374,0.04415018
6,0.9305180162191391,0.9604308,200.0,-185.72488197778281,0,290800,132.4120330810547,284,0.035834156,0.0,1454,0.010763617,0.035834156
5,0.8986941948533058,0.96391,200.0,-186.36985282288555,0,291800,132.86686182022095,285,0.048879944,0.0,1459,0.007367824,0.048879944
5,0.9343428239226341,0.97656626,200.0,-178.706729245945,0,292800,133.32542490959167,286,0.05512134,0.0,1464,0.008409722,0.05512134
5,0.9820960164070129,0.97584516,200.0,-174.9873721582504,0,293800,133.77453804016113,287,0.072008,0.0,1469,0.011105699,0.072008
5,0.9584647342562675,0.95585626,200.0,-175.39251061452214,0,294800,134.23502802848816,288,0.023698824,0.0,1474,0.007924712,0.023698824
5,0.9615808688104153,0.9593496,200.0,-162.17868834629863,0,295800,134.68866205215454,289,0.055050533,0.0,1479,0.009433106,0.055050533
5,0.8824616223573685,0.94458336,200.0,-157.04474857059247,0,296800,135.1505401134491,290,0.038298223,0.0,1484,0.010822549,0.038298223
5,0.9807452894747257,0.9472625,200.0,-146.76479126777605,0,297800,135.60984683036804,291,0.036668174,0.0,1489,0.008807928,0.036668174
6,0.9564666114747524,0.94865096,200.0,-144.470224648415,0,299000,136.07525897026062,292,0.021537058,0.0,1495,0.0041260617,0.021537058
5,0.964728944003582,0.9557953,200.0,-147.3799824459054,0,300000,136.53510880470276,293,0.04933165,0.0,1500,0.009352562,0.04933165
5,0.9665970280766487,0.96012574,200.0,-144.1338820791264,0,301000,136.98953890800476,294,0.04785859,0.0,1505,0.010699272,0.04785859
5,0.9722799975425005,0.9806337,200.0,-147.33148253502114,0,302000,137.43942499160767,295,0.10053087,0.0,1510,0.007614935,0.10053087
5,0.9811790268868208,0.9779549,200.0,-156.08756174726608,0,303000,137.89589500427246,296,0.057227187,0.0,1515,0.00904605,0.057227187
5,0.9724107347428799,0.97859555,200.0,-153.63487399053557,0,304000,138.36160278320312,297,0.0197009,0.0,1520,0.0065142997,0.0197009
5,0.972454147413373,0.98078996,200.0,-159.23258490468248,0,305000,138.83285403251648,298,0.05182744,0.0,1525,0.010199919,0.05182744
5,0.9904058910906315,0.9830513,200.0,-149.81447077239199,0,306000,139.2898290157318,299,0.032440737,0.0,1530,0.009561531,0.032440737
6,0.9358824044466019,0.97997665,200.0,-156.7817872296536,0,307200,139.7483310699463,300,0.030553214,0.0,1536,0.009365905,0.030553214
5,0.9885604847222567,0.97146684,200.0,-156.78272088431012,0,308200,140.20511603355408,301,0.033307087,0.0,1541,0.009275366,0.033307087
5,0.9943082523532212,0.96907145,200.0,-145.42237035111316,0,309200,140.6567509174347,302,0.06881778,0.0,1546,0.010394217,0.06881778
5,0.9617503210902214,0.9680666,200.0,-149.1546574659254,0,310200,141.1115689277649,303,0.015798422,0.0,1551,0.00641433,0.015798422
5,0.9935396667569876,0.9540068,200.0,-145.86384950487997,0,311200,141.57141089439392,304,0.02459942,0.0,1556,0.008444294,0.02459942
5,0.9692900348454714,0.9422119,200.0,-158.39992290842096,0,312200,142.03262495994568,305,0.039798986,0.0,1561,0.007771975,0.039798986
5,0.9893470350652933,0.93784714,200.0,-164.7984280884521,0,313200,142.48465204238892,306,0.03644059,0.0,1566,0.010427748,0.03644059
5,0.9728910308331251,0.93090737,200.0,-160.06464450300172,0,314200,142.93918895721436,307,0.021231309,0.0,1571,0.014962037,0.021231309
5,0.9848938211798668,0.93887305,200.0,-163.46534370159128,0,315200,143.39640402793884,308,0.061263077,0.0,1576,0.008952517,0.061263077
6,0.99714221409522,0.9244985,200.0,-169.9014773120638,0,316400,143.8738498687744,309,0.05503292,0.0,1582,0.010566961,0.05503292
5,0.9259467795491219,0.92481995,200.0,-176.44847505287507,0,317400,144.33883810043335,310,0.05226683,0.0,1587,0.009455801,0.05226683
5,0.8683814853429794,0.9478141,200.0,-169.9775534116622,0,318400,144.78730297088623,311,0.054072347,0.0,1592,0.008442681,0.054072347
5,0.9760598447173834,0.9319649,200.0,-172.06739623121842,0,319400,145.24254894256592,312,0.020545121,0.0,1597,0.007912621,0.020545121
5,0.9736107550561428,0.94270426,200.0,-157.3730992974675,0,320400,145.69509196281433,313,0.020310726,0.0,1602,0.00629445,0.020310726
5,0.9707502853125334,0.9325713,200.0,-160.45107926324627,0,321400,146.14978694915771,314,0.04574151,0.0,1607,0.010133632,0.04574151
5,0.9556104280054569,0.9435463,200.0,-166.27359662259218,0,322400,146.61215686798096,315,0.040734954,0.0,1612,0.0095323175,0.040734954
5,0.9821670800447464,0.9469879,200.0,-157.09399391254146,0,323400,147.07574105262756,316,0.06438476,0.0,1617,0.011389964,0.06438476
6,0.9781758580356836,0.94676125,200.0,-154.04177263369527,0,324600,147.53212904930115,317,0.032554403,0.0,1623,0.0047166375,0.032554403
5,0.9916161773726344,0.95706254,200.0,-153.62844924431812,0,325600,147.989089012146,318,0.02125625,0.0,1628,0.005441985,0.02125625
5,0.9637684188783169,0.9556314,200.0,-159.1598419148605,0,326600,148.47010111808777,319,0.032964993,0.0,1633,0.009728442,0.032964993
5,0.9854016648605466,0.95186234,200.0,-156.10527799136852,0,327600,148.92406105995178,320,0.02753789,0.0,1638,0.0038433077,0.02753789
5,0.9971384815871716,0.94897556,200.0,-155.99650844278003,0,328600,149.38712406158447,321,0.047262553,0.0,1643,0.005648909,0.047262553
5,0.9505401477217674,0.934846,200.0,-156.33280310222636,0,329600,149.84153771400452,322,0.0581148,0.0,1648,0.009337956,0.0581148
5,0.6658494174480438,0.93528366,200.0,-141.24094196026834,0,330600,150.30512499809265,323,0.08631131,0.0,1653,0.007516833,0.08631131
5,0.9713601637631655,0.940628,200.0,-132.98069666890427,0,331600,150.76570987701416,324,0.038588263,0.0,1658,0.009035369,0.038588263
6,0.9951730975881219,0.93518454,200.0,-138.8264748850642,0,332800,151.21885895729065,325,0.020283798,0.0,1664,0.008036841,0.020283798
5,0.9771827757358551,0.94313127,200.0,-138.4774854753725,0,333800,151.67885994911194,326,0.030366125,0.0,1669,0.010203407,0.030366125
5,0.9027089104056358,0.9290194,200.0,-136.2453359704386,0,334800,152.13039708137512,327,0.04254608,0.0,1674,0.011283978,0.04254608
5,0.983152600005269,0.90645176,200.0,-133.28023775248548,0,335800,152.5962929725647,328,0.020472277,0.0,1679,0.0056663183,0.020472277
5,0.9945737216621637,0.91682845,200.0,-134.8724147921831,0,336800,153.0596799850464,329,0.044179767,0.0,1684,0.008599032,0.044179767
5,0.9375107698142529,0.9132112,200.0,-134.8045075247929,0,337800,153.5080509185791,330,0.034117866,0.0,1689,0.009161724,0.034117866
5,0.9679011069238186,0.9058219,200.0,-152.91316607000908,0,338800,153.96057987213135,331,0.05496281,0.0,1694,0.0063234037,0.05496281
5,0.9870702363550663,0.9039501,200.0,-159.5558883190795,0,339800,154.42108988761902,332,0.04801253,0.0,1699,0.0112833325,0.04801253
5,0.9541973620653152,0.90947276,200.0,-166.41396107644482,0,340800,154.8731439113617,333,0.075047635,0.0,1704,0.013010709,0.075047635
6,0.9845963595435023,0.91691256,200.0,-157.87584005580845,0,342000,155.3334300518036,334,0.050347503,0.0,1710,0.00997524,0.050347503
5,0.9942779862321913,0.90778005,200.0,-164.02044452121214,0,343000,155.79837083816528,335,0.056820128,0.0,1715,0.0076812645,0.056820128
5,0.9193633273243904,0.89111656,200.0,-169.62291551292913,0,344000,156.25412893295288,336,0.033655796,0.0,1720,0.007966124,0.033655796
5,0.986691721715033,0.8785673,200.0,-165.37799021018253,0,345000,156.7100350856781,337,0.017665073,0.0,1725,0.0041055917,0.017665073
5,0.8721399456262589,0.87917763,200.0,-159.59888502671188,0,346000,157.165696144104,338,0.055400275,0.0,1730,0.008711259,0.055400275
5,0.9667914696037769,0.8779714,200.0,-151.0984538023774,0,347000,157.625834941864,339,0.031656846,0.0,1735,0.009872553,0.031656846
5,0.9931756355799735,0.87858915,200.0,-134.82837358431325,0,348000,158.0818829536438,340,0.015963767,0.0,1740,0.006271043,0.015963767
5,0.9701185654848814,0.8781163,200.0,-131.48174296479962,0,349000,158.53337597846985,341,0.04452877,0.0,1745,0.009303113,0.04452877
6,0.9567981399595737,0.8790139,200.0,-143.10142999362975,0,350200,158.98519086837769,342,0.037442297,0.0,1751,0.010163253,0.037442297
5,0.9845187906175852,0.8749534,200.0,-142.7640704869128,0,351200,159.44120979309082,343,0.028155193,0.0,1756,0.012795539,0.028155193
5,0.9961490533314645,0.88410527,200.0,-145.63319959361382,0,352200,159.90743494033813,344,0.027920676,0.0,1761,0.004594909,0.027920676
5,0.9919104725122452,0.88137466,200.0,-148.16335392921988,0,353200,160.35746908187866,345,0.038960177,0.0,1766,0.0041623404,0.038960177
5,0.9874309124425054,0.87707627,200.0,-153.52009290564388,0,354200,160.8251657485962,346,0.030435966,0.0,1771,0.0036722184,0.030435966
5,0.9873536517843604,0.8739926,200.0,-156.2748424042821,0,355200,161.27942085266113,347,0.04354254,0.0,1776,0.014841624,0.04354254
5,0.9967415176797658,0.87237555,200.0,-164.6360042495299,0,356200,161.72883987426758,348,0.04216923,0.0,1781,0.008053234,0.04216923
5,0.9973093417938799,0.87126267,200.0,-164.5804224631054,0,357200,162.19028210639954,349,0.05401376,0.0,1786,0.012750683,0.05401376
6,0.954894907772541,0.8788027,200.0,-169.91262619661603,0,358400,162.6438548564911,350,0.038454548,0.0,1792,0.010281065,0.038454548
5,0.9925512541085482,0.88088584,200.0,-167.18710287779754,0,359400,163.09447503089905,351,0.043075863,0.0,1797,0.014546389,0.043075863
5,0.9882422061637044,0.8831473,200.0,-180.21554034238633,0,360400,163.55105113983154,352,0.075278185,0.0,1802,0.010271968,0.075278185
5,0.9842333029955626,0.8794894,200.0,-180.9509578239512,0,361400,164.02467584609985,353,0.023376945,0.0,1807,0.009078877,0.023376945
5,0.9590089209377766,0.87879837,200.0,-175.37536634297746,0,362400,164.49861001968384,354,0.15062098,0.0,1812,0.005641562,0.15062098
5,0.9559845626354218,0.87463045,200.0,-175.1403424598781,0,363400,164.97606301307678,355,0.0093008885,0.0,1817,0.006201423,0.0093008885
5,0.9924260596744716,0.86685073,200.0,-172.09202537709035,0,364400,165.43803191184998,356,0.034253698,0.0,1822,0.013607752,0.034253698
5,0.9936490510590374,0.8661335,200.0,-175.97572835852074,0,365400,165.89579701423645,357,0.022787139,0.0,1827,0.005270825,0.022787139
5,0.9947340763173997,0.866211,200.0,-165.12079348155822,0,366400,166.35940790176392,358,0.06739201,0.0,1832,0.012207997,0.06739201
6,0.9837403520941734,0.8868863,200.0,-156.53328047526753,0,367600,166.82375693321228,359,0.03117054,0.0,1838,0.0059346277,0.03117054
5,0.9952723463065922,0.8833966,200.0,-157.45701099837757,0,368600,167.28885006904602,360,0.026164435,0.0,1843,0.004229489,0.026164435
5,0.9933326784521341,0.8821565,200.0,-155.16319513344925,0,369600,167.74767184257507,361,0.056491412,0.0,1848,0.00808689,0.056491412
5,0.9357925131917,0.8765605,200.0,-161.19562201255044,0,370600,168.20534300804138,362,0.04651314,0.0,1853,0.008512989,0.04651314
5,0.9918935121968389,0.8662721,200.0,-158.44066908301608,0,371600,168.71117401123047,363,0.03564789,0.0,1858,0.011196631,0.03564789
5,0.920935183763504,0.87594956,200.0,-167.35464469832104,0,372600,169.17854285240173,364,0.13028592,0.0,1863,0.012402782,0.13028592
5,0.9723975174129009,0.8809703,200.0,-174.40550877981187,0,373600,169.63674879074097,365,0.035077117,0.0,1868,0.007123942,0.035077117
5,0.9793807864189148,0.8774526,200.0,-168.76891444999342,0,374600,170.10205602645874,366,0.016922735,0.0,1873,0.0045568617,0.016922735
6,0.9968307456001639,0.8718251,200.0,-152.294237924844,0,375800,170.57829308509827,367,0.021774774,0.0,1879,0.00808882,0.021774774
5,0.9949143370613456,0.8724559,200.0,-152.2839991915051,0,376800,171.0556607246399,368,0.032899033,0.0,1884,0.009500986,0.032899033
5,0.9510090351104736,0.86694,200.0,-151.3434828644647,0,377800,171.5245759487152,369,0.015409505,0.0,1889,0.0038440549,0.015409505
5,0.9953878344967961,0.8719787,200.0,-145.45707879861362,0,378800,171.98590993881226,370,0.14929363,0.0,1894,0.011348868,0.14929363
5,0.9517603106796741,0.8846393,200.0,-142.42441394118308,0,379800,172.43675708770752,371,0.058888964,0.0,1899,0.012942486,0.058888964
5,0.9929187130182981,0.88461626,200.0,-148.82187181893582,0,380800,172.90367889404297,372,0.028227242,0.0,1904,0.0053150305,0.028227242
5,0.9955915021710098,0.8860288,200.0,-143.43724716286454,0,381800,173.36048007011414,373,0.033777077,0.0,1909,0.004697942,0.033777077
5,0.9702678695321083,0.87792635,200.0,-148.99744818142813,0,382800,173.81623196601868,374,0.025915205,0.0,1914,0.011030491,0.025915205
6,0.9496018588542938,0.87317246,200.0,-152.18171160101372,0,384000,174.2734019756317,375,0.025216278,0.0,1920,0.0079733385,0.025216278
5,0.9668415822088718,0.87652594,200.0,-153.0053496023861,0,385000,174.73244976997375,376,0.082288235,0.0,1925,0.01000304,0.082288235
5,0.9526416547596455,0.88026404,200.0,-150.6227491004497,0,386000,175.18858098983765,377,0.055089653,0.0,1930,0.008700049,0.055089653
5,0.795289546251297,0.8462981,200.0,-144.97846026001304,0,387000,175.6376760005951,378,0.02514033,0.0,1935,0.008893477,0.02514033
5,0.9799928721040487,0.84744287,200.0,-150.37586694978026,0,388000,176.10710883140564,379,0.04858274,0.0,1940,0.007914348,0.04858274
5,0.9966369671747088,0.8522449,200.0,-146.48064636560756,0,389000,176.55365896224976,380,0.0653624,0.0,1945,0.01025975,0.0653624
5,0.994610927067697,0.8481294,200.0,-138.26663631583565,0,390000,177.01404190063477,381,0.030046545,0.0,1950,0.006664198,0.030046545
5,0.9963993285782635,0.8487585,200.0,-135.1904297582303,0,391000,177.46005988121033,382,0.03428354,0.0,1955,0.004739139,0.03428354
5,0.9747116547077894,0.84854215,200.0,-142.96369558344983,0,392000,177.91645693778992,383,0.022434719,0.0,1960,0.005019645,0.022434719
6,0.969964312389493,0.8551059,200.0,-136.3261041167767,0,393200,178.4138069152832,384,0.051214457,0.0,1966,0.01004199,0.051214457
5,0.9114814326167107,0.8553914,200.0,-132.92298364962386,0,394200,178.87837600708008,385,0.01820882,0.0,1971,0.004220874,0.01820882
5,0.9950373969040811,0.8541914,200.0,-138.11408056496694,0,395200,179.33466506004333,386,0.041194413,0.0,1976,0.0101856645,0.041194413
5,0.9960293425247073,0.85325634,200.0,-141.26788913094987,0,396200,179.7917959690094,387,0.03720069,0.0,1981,0.00721322,0.03720069
5,0.9622454531490803,0.8548701,200.0,-141.86493462682466,0,397200,180.26047492027283,388,0.0414115,0.0,1986,0.012506255,0.0414115
5,0.987867939285934,0.8543865,200.0,-141.98429548729376,0,398200,180.72665286064148,389,0.09816543,0.0,1991,0.004880104,0.09816543
5,0.984145974740386,0.8532984,200.0,-148.79644786805548,0,399200,181.18614888191223,390,0.03654939,0.0,1996,0.004914132,0.03654939
5,0.9718268550932407,0.8392523,200.0,-143.9651093697813,0,400200,181.63529777526855,391,0.044636935,0.0,2001,0.01055616,0.044636935
6,0.9740585628896952,0.83209115,200.0,-155.21000492374793,0,401400,182.09023189544678,392,0.030748442,0.0,2007,0.014453865,0.030748442
5,0.9951397837139666,0.8362885,200.0,-164.48712117955168,0,402400,182.5536699295044,393,0.080928385,0.0,2012,0.0045267856,0.080928385
