#{"env_id": "RockSample", "t_start": 1525271912.3588183}
r,l,t
94.282882,377,1018.672426
179.300917,433,1019.168236
151.379387,298,1019.79128
83.50654,328,1020.189773
117.179154,285,1020.504723
106.786186,470,1021.35024
122.370386,296,1021.665078
57.272617,1000,1024.727462
-249.946255,457,1025.187454
155.91901,746,1026.608405
192.148583,713,1027.98516
147.429212,453,1028.685803
167.794869,496,1029.520254
142.841853,594,1030.673949
149.447866,249,1031.192316
81.119791,1000,1032.412455
190.586721,498,1033.322159
132.551466,333,1034.064861
79.619755,384,1034.662269
108.317663,565,1035.372073
122.226088,413,1036.062876
-219.132338,442,1036.554767
179.268705,526,1037.495455
94.714962,468,1038.005676
177.750922,495,1038.778088
63.490269,1000,1040.66609
61.459072,1000,1043.363488
-97.03163,374,1043.873747
186.921112,762,1046.150344
87.679675,1000,1047.592028
84.4816,504,1048.547451
124.90963,543,1049.600537
113.079718,548,1050.637267
186.560477,526,1051.6888
156.860916,543,1052.334299
127.197146,614,1053.646827
43.833636,1000,1056.745468
200.993462,535,1057.537705
118.306909,485,1058.725025
101.430924,549,1059.677166
112.58161,520,1060.165032
20.3764,1000,1062.775662
142.991543,447,1063.438067
127.773049,514,1064.374536
126.144783,457,1065.020994
157.977913,410,1065.967471
-67.540285,376,1066.457474
77.007531,408,1066.990939
177.050624,523,1068.132252
207.664423,459,1068.893675
121.841346,450,1069.838286
94.522582,517,1070.409406
142.873646,477,1071.163142
181.53829,498,1072.032589
180.815642,749,1073.134525
104.200672,571,1074.281785
44.652953,1000,1076.726754
181.952331,481,1077.436212
131.371346,538,1078.548326
127.282551,304,1078.861396
-64.254165,450,1079.285963
129.630396,467,1080.413379
104.38588,418,1080.978346
88.638897,499,1081.858031
102.800673,437,1082.6321
172.822887,476,1083.866952
142.368147,526,1084.638959
-73.863426,430,1085.090996
-101.689762,480,1085.913363
183.440644,562,1086.790097
-57.98605,431,1087.21968
17.437359,1000,1089.676288
36.98031,1000,1092.734368
107.479486,371,1093.287434
126.159505,531,1093.93228
136.782179,414,1094.614558
143.276078,284,1094.927834
158.336373,521,1096.010896
161.700978,537,1096.820482
180.527099,531,1097.756393
205.167801,639,1098.917159
132.580704,503,1099.51455
111.176669,449,1100.332417
-63.591813,463,1101.163703
92.626651,534,1102.128165
74.905787,1000,1103.710998
160.867625,740,1104.954615
165.119052,563,1106.464552
-43.299319,482,1107.186079
78.602336,486,1107.975072
84.075795,1000,1109.687078
-64.379555,201,1109.859785
183.050716,882,1111.647399
178.087683,850,1113.535089
107.619042,473,1114.29177
-93.93068,219,1114.459246
127.535892,682,1115.380058
-118.700263,363,1115.833433
186.018552,512,1116.761121
115.513568,410,1117.395358
79.307699,1000,1119.427177
103.487775,462,1120.561681
82.71917,512,1121.439039
182.247008,594,1122.374686
157.281443,684,1123.155064
180.805556,579,1124.215636
192.165926,473,1125.093739
143.022249,493,1125.940398
-83.399997,268,1126.208203
173.660045,668,1127.972522
188.365714,507,1128.956825
136.483838,545,1129.555888
103.145087,468,1130.179533
108.71817,465,1131.403677
114.128423,415,1131.938583
135.568972,298,1132.296476
175.609676,681,1133.942226
143.355866,569,1135.319681
205.136059,527,1135.925988
-102.208496,343,1136.331955
92.348784,410,1137.010737
126.923293,595,1138.338057
141.007424,898,1139.822943
191.152919,512,1140.753094
151.287775,581,1142.294719
163.914065,510,1143.479893
183.068244,485,1144.390797
131.092208,918,1146.795252
110.813476,443,1147.764646
183.578795,534,1148.807525
177.586491,381,1149.282006
167.038659,516,1150.111904
119.569202,403,1150.931633
149.618436,672,1152.640602
185.288044,971,1154.757057
186.415375,540,1155.937198
108.152071,354,1156.370209
95.550378,529,1157.096511
169.417068,469,1157.74519
163.394099,493,1158.583423
-163.735251,248,1159.123772
191.241693,514,1160.016589
-60.45152,290,1160.273506
-78.027283,357,1160.669543
130.085529,516,1161.640925
187.420846,493,1162.772734
120.026052,432,1163.466783
114.660072,481,1164.046997
156.277843,472,1164.572218
187.839638,520,1165.527841
141.655952,914,1168.504609
98.448139,447,1168.982854
179.026054,508,1170.0181
116.686248,535,1170.954418
112.946973,489,1171.655099
131.483085,352,1172.045141
146.776497,510,1172.972698
117.116254,448,1173.964299
93.068047,782,1175.153439
69.927648,1000,1176.787862
172.597362,538,1177.690332
-73.167739,454,1178.215309
95.006791,442,1178.959533
-62.039974,191,1179.116896
105.340882,459,1180.16763
158.805196,571,1181.285274
169.786496,435,1182.003274
-76.507254,329,1182.380841
-66.528481,494,1183.08016
63.555066,481,1184.129115
42.444086,1000,1186.637486
120.444147,606,1187.412412
113.863517,840,1189.802327
86.774995,531,1190.61415
186.314008,513,1191.405061
162.986594,496,1192.375551
123.557869,479,1193.057473
123.583814,643,1194.227172
168.564569,497,1195.181954
159.048894,508,1196.280294
174.885799,319,1196.597635
105.162321,511,1197.455122
163.29816,474,1198.270043
135.748598,469,1199.377984
206.093409,482,1200.180276
180.394751,624,1200.892478
146.988282,385,1201.345469
172.043958,447,1202.097073
76.544304,486,1203.339928
98.525751,461,1204.084435
157.181657,417,1204.561558
141.882798,266,1204.859893
126.243073,481,1205.761608
169.261624,505,1206.862072
98.452661,547,1207.448028
128.331752,559,1208.486844
79.337232,661,1209.506954
148.619187,604,1210.466992
115.093114,487,1211.222795
126.225102,395,1211.678002
133.999749,520,1212.726762
-166.251715,439,1213.138312
101.437247,504,1213.831349
115.844494,424,1214.291992
123.884826,580,1215.626728
167.96021,475,1216.512067
171.06793,486,1217.304091
106.672539,372,1217.800894
133.377598,446,1218.328676
174.133119,445,1219.381702
168.958378,500,1220.262854
38.768785,1000,1222.53132
123.961386,521,1240.50928
160.681951,465,1248.369577
-69.273615,450,1248.896738
120.374216,397,1249.410506
100.462973,434,1249.997252
-72.339221,320,1250.647372
-52.366559,497,1251.332543
78.140318,495,1252.189844
158.842425,480,1253.129704
147.77399,742,1255.529808
-57.540749,274,1255.816992
