gentropy,meankl,gmeankl,EpRewMean,entropy,Iteration,goptimgain,optimgain,trial,gsurrgain,surrgain,GEpLenMean,EpLenMean,GEpRewMean,entloss,TimeElapsed,ev_tdlam_before,gev_tdlam_before,gentloss
1.4393961,0.034329258,0.022094678,-1247.159001924565,1.3957771,24,0.015533233,0.020766323,0,0.015533233,0.020766323,195.8,205.2,-1247.159001924565,0.0,19.327487468719482,5.161762237548828e-05,3.987550735473633e-05,0.0
1.4448711,0.038244516,0.01453709,-1254.632504928671,1.3958727,25,0.01234201,0.053678803,0,0.01234201,0.053678803,195.8,205.2,-1254.632504928671,0.0,20.12146759033203,6.276369094848633e-05,5.5849552154541016e-05,0.0
1.4447774,0.03893771,0.027190061,-1250.650613485033,1.3960518,26,0.003348805,0.04467469,0,0.003348805,0.04467469,195.8,205.2,-1250.650613485033,0.0,20.921167373657227,3.7670135498046875e-05,4.309415817260742e-05,0.0
nan,0.036514472,nan,-1238.5247705595907,1.3959147,27,nan,0.028096337,0,nan,0.028096337,195.8,205.2,-1238.5247705595907,0.0,21.72034215927124,3.147125244140625e-05,3.159046173095703e-05,0.0
1.4448992,0.04376691,0.018149523,-1237.3591108778203,1.3962456,28,0.011985591,0.10694556,0,0.011985591,0.10694556,195.8,205.2,-1237.3591108778203,0.0,22.5189471244812,3.892183303833008e-05,3.528594970703125e-05,0.0
1.4449464,0.05440686,0.03198224,-1242.4954880910332,1.3959197,29,0.021806968,0.042912543,0,0.021806968,0.042912543,195.8,205.2,-1242.4954880910332,0.0,23.31906294822693,2.568960189819336e-05,2.2649765014648438e-05,0.0
1.4447224,0.048090532,0.023077086,-1221.3420155302483,1.3959194,30,0.000138117,0.053893737,0,0.000138117,0.053893737,195.8,200.8,-1221.3420155302483,0.0,24.12045431137085,2.199411392211914e-05,1.633167266845703e-05,0.0
1.4449459,0.067729086,0.023851428,-1206.1558095725056,1.3959184,31,0.018098883,0.04498741,0,0.018098883,0.04498741,200.8,200.8,-1206.1558095725056,0.0,24.91712188720703,2.3365020751953125e-05,3.898143768310547e-05,0.0
1.4448193,0.048412744,0.024884278,-1184.9804958994384,1.3958904,32,0.012922968,0.052505903,0,0.012922968,0.052505903,200.8,200.8,-1184.9804958994384,0.0,25.72404146194458,1.8537044525146484e-05,2.187490463256836e-05,0.0
1.444856,0.047325127,0.028871182,-1143.1198537114956,1.3958753,33,-0.0015794067,0.048254546,0,-0.0015794067,0.048254546,200.8,195.8,-1143.1198537114956,0.0,26.54018259048462,1.710653305053711e-05,1.895427703857422e-05,0.0
1.4382931,0.040006552,0.014563348,-1143.995559630205,1.3959056,34,0.0062035806,0.02722834,0,0.0062035806,0.02722834,200.2,195.8,-1143.995559630205,0.0,27.34754490852356,1.7702579498291016e-05,2.765655517578125e-05,0.0
1.4382373,0.028687999,0.031848326,-1148.4942573066844,1.3958126,35,0.0018180534,0.009086506,0,0.0018180534,0.009086506,205.2,195.8,-1148.4942573066844,0.0,28.16975998878479,1.2278556823730469e-05,1.3828277587890625e-05,0.0
1.4383241,0.057656426,0.019528229,-1135.606299622171,1.3956553,36,0.032922804,0.054343022,0,0.032922804,0.054343022,205.2,195.8,-1135.606299622171,0.0,28.985858917236328,1.817941665649414e-05,2.3245811462402344e-05,0.0
1.4383684,0.034518607,0.015122204,-1167.553795874822,1.3958641,37,0.012407245,0.041802287,0,0.012407245,0.041802287,205.2,195.8,-1167.553795874822,0.0,29.813058137893677,1.4483928680419922e-05,1.0848045349121094e-05,0.0
1.4383281,0.04492545,0.018421885,-1178.9134085961618,1.3958629,38,0.00314691,0.03819003,0,0.00314691,0.03819003,205.2,195.8,-1178.9134085961618,0.0,30.629968404769897,1.704692840576172e-05,2.0503997802734375e-05,0.0
1.4272305,0.024847284,0.01443219,-1212.3767912013573,1.3957268,39,0.015262436,0.009958221,0,0.015262436,0.009958221,205.2,195.8,-1212.3767912013573,0.0,31.43866991996765,1.4007091522216797e-05,1.5914440155029297e-05,0.0
1.4272962,0.030689605,0.017949574,-1224.098000028948,1.3958534,40,0.01789335,0.05234973,0,0.01789335,0.05234973,205.2,195.8,-1224.098000028948,0.0,32.253966331481934,1.1682510375976562e-05,1.3470649719238281e-05,0.0
1.4206706,0.036111396,0.013081329,-1245.3233225908873,1.3959097,41,0.012922203,0.051768187,0,0.012922203,0.051768187,205.2,195.8,-1245.3233225908873,0.0,33.045496463775635,1.5139579772949219e-05,1.1026859283447266e-05,0.0
1.420751,0.07095817,0.028963441,-1216.028772802648,1.3959097,42,0.03917354,0.02581444,0,0.03917354,0.02581444,205.2,195.8,-1216.028772802648,0.0,33.85532903671265,4.947185516357422e-06,1.0788440704345703e-05,0.0
1.42069,0.031608302,0.023479424,-1231.4910676796128,1.3958839,43,0.026713118,0.046981454,0,0.026713118,0.046981454,200.8,200.8,-1231.4910676796128,0.0,34.678659439086914,1.0013580322265625e-05,1.1622905731201172e-05,0.0
1.4206847,0.032914504,0.02091869,-1247.6188623906764,1.3958133,44,0.02315223,0.03563277,0,0.02315223,0.03563277,200.8,200.8,-1247.6188623906764,0.0,35.48079299926758,1.1742115020751953e-05,9.5367431640625e-06,0.0
1.4207205,0.04759566,0.033809107,-1229.411223390574,1.395874,45,0.018595496,0.05073779,0,0.018595496,0.05073779,200.8,200.8,-1229.411223390574,0.0,36.30141091346741,1.2218952178955078e-05,5.7220458984375e-06,0.0
1.4205626,0.042932216,0.030670218,-1216.9952472878626,1.3958143,46,0.009104324,0.045564257,0,0.009104324,0.045564257,195.8,200.2,-1216.9952472878626,0.0,37.12285327911377,1.3530254364013672e-05,1.0669231414794922e-05,0.0
1.423354,0.056870554,0.014605146,-1224.8383273465683,1.3959554,47,0.016370231,0.058887005,0,0.016370231,0.058887005,195.8,205.2,-1224.8383273465683,0.0,37.93463397026062,1.1801719665527344e-05,8.702278137207031e-06,0.0
1.4234121,0.016794538,0.019167084,-1245.163498661391,1.3957201,48,0.02561113,0.00028766925,0,0.02561113,0.00028766925,195.8,205.2,-1245.163498661391,0.0,38.764657497406006,3.933906555175781e-06,1.1026859283447266e-05,0.0
1.4233289,0.039232146,0.016647767,-1225.581207539884,1.3958994,49,0.014786312,0.034061722,0,0.014786312,0.034061722,195.8,205.2,-1225.581207539884,0.0,39.58394813537598,1.1026859283447266e-05,1.2516975402832031e-05,0.0
1.4233813,0.05165716,0.028311748,-1255.799583779991,1.3958751,50,0.01822573,0.053610574,0,0.01822573,0.053610574,195.8,205.2,-1255.799583779991,0.0,40.40755558013916,1.1086463928222656e-05,6.556510925292969e-06,0.0
1.4233654,nan,0.028357923,-1266.0954811789825,nan,51,0.009121055,nan,0,0.009121055,nan,195.8,205.2,-1266.0954811789825,0.0,41.22348427772522,6.020069122314453e-06,7.62939453125e-06,0.0
1.4233564,0.02894844,0.01517455,-1278.7593332064778,1.3958784,52,0.02259741,0.028494084,0,0.02259741,0.028494084,195.8,205.2,-1278.7593332064778,0.0,42.03785824775696,7.331371307373047e-06,3.516674041748047e-06,0.0
1.4233756,0.032102644,0.018110473,-1294.0286047714803,1.3958935,53,0.006612559,0.053055294,0,0.006612559,0.053055294,195.8,205.2,-1294.0286047714803,0.0,42.86004972457886,7.68899917602539e-06,7.987022399902344e-06,0.0
1.4230144,0.048848554,0.014917882,-1291.2009621629065,1.3958782,54,0.0058509354,0.034646977,0,0.0058509354,0.034646977,195.8,205.2,-1291.2009621629065,0.0,43.675599098205566,7.68899917602539e-06,4.172325134277344e-06,0.0
1.4230306,0.038252555,0.015061083,-1303.1935906557007,1.3958896,55,0.025101988,0.022460239,0,0.025101988,0.022460239,195.8,200.8,-1303.1935906557007,0.0,44.4934515953064,6.794929504394531e-06,5.185604095458984e-06,0.0
1.4229738,0.05079071,0.030179288,-1278.8403420157333,1.3959461,56,0.022506654,0.069558635,0,0.022506654,0.069558635,200.8,200.8,-1278.8403420157333,0.0,45.31678771972656,8.106231689453125e-06,4.172325134277344e-06,0.0
1.4231275,0.022520922,0.018948026,-1309.921633419382,1.3958486,57,0.022698646,0.033010703,0,0.022698646,0.033010703,200.8,200.8,-1309.921633419382,0.0,46.14480257034302,5.424022674560547e-06,8.344650268554688e-06,0.0
nan,0.034646586,nan,-1276.0433227994072,1.3958937,58,nan,0.05676993,0,nan,0.05676993,200.8,195.8,-1276.0433227994072,0.0,46.98061656951904,7.510185241699219e-06,5.185604095458984e-06,0.0
1.4229115,0.04493874,0.021305155,-1290.393822449792,1.3958851,59,0.024429265,0.030506661,0,0.024429265,0.030506661,200.2,195.8,-1290.393822449792,0.0,47.81169605255127,7.510185241699219e-06,5.125999450683594e-06,0.0
1.4230855,0.057172887,0.029434662,-1272.3873921605461,1.3958536,60,0.028889688,0.054148972,0,0.028889688,0.054148972,205.2,195.8,-1272.3873921605461,0.0,48.64326548576355,7.748603820800781e-06,3.5762786865234375e-06,0.0
1.4236045,0.048207134,0.014946476,-1250.394277428301,1.3959306,61,0.04329017,0.033255987,0,0.04329017,0.033255987,205.2,195.8,-1250.394277428301,0.0,49.46252775192261,5.304813385009766e-06,5.424022674560547e-06,0.0
1.4236338,0.064856306,0.030150421,-1230.3913273836274,1.3959657,62,0.00484858,0.014308044,0,0.00484858,0.014308044,205.2,195.8,-1230.3913273836274,0.0,50.29855704307556,4.291534423828125e-06,2.8014183044433594e-06,0.0
1.4237111,0.036384024,0.02642899,-1210.083170095666,1.3959299,63,0.059395634,0.034843624,0,0.059395634,0.034843624,205.2,195.8,-1210.083170095666,0.0,51.13759636878967,4.470348358154297e-06,2.5033950805664062e-06,0.0
1.4236602,0.057123423,0.03127989,-1203.9080667761589,1.3958184,64,0.031819712,0.041407507,0,0.031819712,0.041407507,205.2,195.8,-1203.9080667761589,0.0,51.97654175758362,6.020069122314453e-06,1.430511474609375e-06,0.0
1.4235076,nan,0.026166439,-1166.5252190098186,nan,65,0.0051845773,nan,0,0.0051845773,nan,205.2,195.8,-1166.5252190098186,0.0,52.81309652328491,5.125999450683594e-06,2.7418136596679688e-06,0.0
1.4236599,nan,0.027036265,-1155.5529292692881,nan,66,0.011017155,nan,0,0.011017155,nan,205.2,195.8,-1155.5529292692881,0.0,53.64792323112488,4.112720489501953e-06,2.384185791015625e-06,0.0
1.4237161,0.040640205,0.032241367,-1155.6351028164268,1.3961643,67,0.029289102,0.032496415,0,0.029289102,0.032496415,205.2,195.8,-1155.6351028164268,0.0,54.49008107185364,3.516674041748047e-06,1.3709068298339844e-06,0.0
1.4237316,0.039819915,0.016989764,-1188.0385990817133,1.3959242,68,0.009574551,0.05642456,0,0.009574551,0.05642456,200.8,200.8,-1188.0385990817133,0.0,55.35997200012207,4.589557647705078e-06,3.3974647521972656e-06,0.0
1.4236858,0.03536486,0.019150574,-1215.6266151132972,1.3958849,69,0.0417684,0.04437342,0,0.0417684,0.04437342,200.8,200.8,-1215.6266151132972,0.0,56.19337606430054,3.814697265625e-06,2.6226043701171875e-06,0.0
1.4564515,0.03779819,0.013668151,-1247.6326904808118,1.3957113,70,0.02353726,0.019394541,0,0.02353726,0.019394541,200.8,200.8,-1247.6326904808118,0.0,57.03744077682495,2.9802322387695312e-06,3.2186508178710938e-06,0.0
1.4565388,0.035154935,0.01750288,-1251.5813778350923,1.3958536,71,0.019025944,0.048355035,0,0.019025944,0.048355035,195.8,200.2,-1251.5813778350923,0.0,57.88861846923828,3.2782554626464844e-06,1.0728836059570312e-06,0.0
1.4421437,0.07491388,0.007995589,-1257.979707902882,1.3958842,72,0.008265609,0.029009452,0,0.008265609,0.029009452,195.8,205.2,-1257.979707902882,0.0,58.731545209884644,1.1920928955078125e-06,1.9073486328125e-06,0.0
1.4422404,0.036532983,0.029232666,-1247.1722983874674,1.395906,73,0.018457666,0.04235875,0,0.018457666,0.04235875,195.8,205.2,-1247.1722983874674,0.0,59.5811185836792,2.86102294921875e-06,2.682209014892578e-06,0.0
1.4427019,0.052087307,0.014375271,-1248.5173684875074,1.3959459,74,0.0087238895,0.029959947,0,0.0087238895,0.029959947,195.8,205.2,-1248.5173684875074,0.0,60.425365924835205,2.86102294921875e-06,1.0728836059570312e-06,0.0
1.4427297,0.042540167,0.025525112,-1227.3631968996938,1.3956617,75,0.014621464,0.025205836,0,0.014621464,0.025205836,195.8,205.2,-1227.3631968996938,0.0,61.28006672859192,2.6226043701171875e-06,1.5497207641601562e-06,0.0
1.4427656,0.03990595,0.017372547,-1234.6453721006699,1.3958935,76,0.014626456,0.023074888,0,0.014626456,0.023074888,195.8,205.2,-1234.6453721006699,0.0,62.123008728027344,2.384185791015625e-06,1.430511474609375e-06,0.0
1.4331373,0.021298017,0.012834357,-1227.2977262207592,1.3957781,77,0.007462909,0.009167457,0,0.007462909,0.009167457,195.8,205.2,-1227.2977262207592,0.0,62.9508261680603,1.1324882507324219e-06,1.3709068298339844e-06,0.0
nan,0.021006778,nan,-1224.5978898979727,1.3958279,78,nan,0.028145807,0,nan,0.028145807,195.8,205.2,-1224.5978898979727,0.0,63.804176330566406,1.2516975402832031e-06,2.384185791015625e-06,0.0
1.4771564,nan,0.014361901,-1200.5020494820824,nan,79,0.016281132,nan,0,0.016281132,nan,195.8,205.2,-1200.5020494820824,0.0,64.64491248130798,9.5367431640625e-07,1.4901161193847656e-06,0.0
1.4772836,0.054247715,0.018462844,-1204.5073350324274,1.3957269,80,0.021295121,0.02656172,0,0.021295121,0.02656172,195.8,200.8,-1204.5073350324274,0.0,65.48196482658386,2.2649765014648438e-06,1.6689300537109375e-06,0.0
1.4770519,0.05268149,0.029444508,-1213.4119841701029,1.3959461,81,0.012656535,0.045764998,0,0.012656535,0.045764998,200.8,200.8,-1213.4119841701029,0.0,66.33407020568848,2.6226043701171875e-06,1.7881393432617188e-06,0.0
1.477235,0.032637194,0.016847923,-1231.3045542416667,1.3958486,82,0.019237062,0.03983873,0,0.019237062,0.03983873,200.8,200.8,-1231.3045542416667,0.0,67.19392418861389,1.9669532775878906e-06,1.1920928955078125e-06,0.0
1.4914446,0.0552572,0.012408186,-1196.101209383643,1.3957065,83,0.02398245,0.033700805,0,0.02398245,0.033700805,200.8,195.8,-1196.101209383643,0.0,68.03276014328003,1.6093254089355469e-06,4.76837158203125e-07,0.0
1.4914552,0.040471792,0.01603001,-1198.2466682260208,1.3958088,84,0.01797318,0.031252656,0,0.01797318,0.031252656,200.2,195.8,-1198.2466682260208,0.0,68.87348890304565,1.7285346984863281e-06,1.7881393432617188e-06,0.0
1.4912721,0.029616375,0.031122074,-1198.9173222528839,1.3957201,85,0.0003184341,0.012835903,0,0.0003184341,0.012835903,205.2,195.8,-1198.9173222528839,0.0,69.71847176551819,1.6689300537109375e-06,1.1324882507324219e-06,0.0
1.4914563,0.07065144,0.020419206,-1167.3947475388736,1.3958598,86,0.01798275,0.0500689,0,0.01798275,0.0500689,205.2,195.8,-1167.3947475388736,0.0,70.57530641555786,1.6689300537109375e-06,1.3709068298339844e-06,0.0
1.4754789,0.04630078,0.012855469,-1187.1813499643963,1.3957671,87,0.010725886,0.023247706,0,0.010725886,0.023247706,205.2,195.8,-1187.1813499643963,0.0,71.42123317718506,1.3709068298339844e-06,6.556510925292969e-07,0.0
nan,0.05130521,nan,-1186.9857739798765,1.3958021,88,nan,0.025616251,0,nan,0.025616251,205.2,195.8,-1186.9857739798765,0.0,72.282470703125,2.0265579223632812e-06,1.1324882507324219e-06,0.0
1.4754597,nan,0.047164917,-1178.829145926536,nan,89,0.023137337,nan,0,0.023137337,nan,205.2,195.8,-1178.829145926536,0.0,73.14828824996948,1.6689300537109375e-06,1.3113021850585938e-06,0.0
1.455607,0.027565202,0.013750576,-1180.7935247965306,1.3958737,90,0.008090667,0.038473886,0,0.008090667,0.038473886,205.2,195.8,-1180.7935247965306,0.0,74.28146648406982,1.0728836059570312e-06,4.76837158203125e-07,0.0
1.4556721,0.042212382,0.021157503,-1198.4760274174841,1.3957714,91,0.025444377,0.023321928,0,0.025444377,0.023321928,205.2,195.8,-1198.4760274174841,0.0,75.14831829071045,1.3113021850585938e-06,7.748603820800781e-07,0.0
1.455602,0.04606014,0.031369403,-1184.1359089427453,1.3959156,92,0.03273816,0.025733273,0,0.03273816,0.025733273,205.2,195.8,-1184.1359089427453,0.0,76.00983357429504,1.3113021850585938e-06,1.0728836059570312e-06,0.0
1.4557034,0.055195708,0.04876936,-1199.0064155469222,1.3958889,93,0.080612734,0.04609476,0,0.080612734,0.04609476,200.8,200.8,-1199.0064155469222,0.0,76.86091613769531,1.8477439880371094e-06,1.3709068298339844e-06,0.0
1.4554442,0.0569041,0.049714096,-1194.3506408464764,1.3959395,94,0.0071124313,0.025096733,0,0.0071124313,0.025096733,200.8,200.8,-1194.3506408464764,0.0,77.70769500732422,1.0132789611816406e-06,8.344650268554688e-07,0.0
1.4557499,0.041199688,0.06739919,-1197.701975339977,1.3958727,95,0.06254168,0.03087679,0,0.06254168,0.03087679,200.8,200.8,-1197.701975339977,0.0,78.5895607471466,1.7285346984863281e-06,1.430511474609375e-06,0.0
1.4688724,nan,0.013703042,-1211.3451427198102,nan,96,0.020716662,nan,0,0.020716662,nan,195.8,200.2,-1211.3451427198102,0.0,79.42974185943604,1.0132789611816406e-06,1.1920928955078125e-07,0.0
1.4687611,0.022392258,0.094185226,-1261.2443033588431,1.395888,97,0.06624217,0.035160244,0,0.06624217,0.035160244,195.8,205.2,-1261.2443033588431,0.0,80.2873272895813,8.344650268554688e-07,6.556510925292969e-07,0.0
1.4687957,0.054039523,0.09411174,-1230.2920441560032,1.3959185,98,0.039495,0.034026545,0,0.039495,0.034026545,195.8,205.2,-1230.2920441560032,0.0,81.13888049125671,7.152557373046875e-07,1.1324882507324219e-06,0.0
1.4689219,0.02031496,0.07805931,-1234.0109769893088,1.3958446,99,0.07067451,0.025416577,0,0.07067451,0.025416577,195.8,205.2,-1234.0109769893088,0.0,81.99450969696045,7.748603820800781e-07,6.556510925292969e-07,0.0
1.468629,0.0709894,0.11799302,-1224.3263483903195,1.3958281,100,0.009719608,0.02897424,0,0.009719608,0.02897424,195.8,205.2,-1224.3263483903195,0.0,82.85894918441772,9.5367431640625e-07,8.940696716308594e-07,0.0
1.4687093,0.03475275,0.0863955,-1226.2082259611275,1.3959059,101,-0.033679955,0.051269986,0,-0.033679955,0.051269986,195.8,205.2,-1226.2082259611275,0.0,83.72858309745789,1.0728836059570312e-06,3.5762786865234375e-07,0.0
1.4689282,0.05631773,0.12185023,-1230.8789459456373,1.3958994,102,0.055556215,0.066301696,0,0.055556215,0.066301696,195.8,205.2,-1230.8789459456373,0.0,84.59784317016602,1.6689300537109375e-06,2.384185791015625e-07,0.0
1.4688107,0.03011848,0.06519638,-1235.8074368801422,1.3958279,103,0.053291604,0.047978926,0,0.053291604,0.047978926,195.8,205.2,-1235.8074368801422,0.0,85.46789693832397,1.0728836059570312e-06,4.172325134277344e-07,0.0
1.3912368,0.032392763,0.010708639,-1242.4600759567397,1.3959044,104,0.0052738157,0.026003966,0,0.0052738157,0.026003966,195.8,205.2,-1242.4600759567397,0.0,86.34088253974915,9.5367431640625e-07,1.1920928955078125e-07,0.0
1.3913523,0.06891663,0.06815326,-1165.1494055779729,1.3958575,105,0.044116676,0.03261505,0,0.044116676,0.03261505,195.8,200.8,-1165.1494055779729,0.0,87.21556854248047,1.0132789611816406e-06,8.940696716308594e-07,0.0
1.3912977,nan,0.03265702,-1182.5108877590342,nan,106,0.021270681,nan,0,0.021270681,nan,200.8,200.8,-1182.5108877590342,0.0,88.09793090820312,1.4901161193847656e-06,5.364418029785156e-07,0.0
1.3913685,0.034804624,0.044983152,-1164.6803682604575,1.3958029,107,0.07581415,0.022403173,0,0.07581415,0.022403173,200.8,200.8,-1164.6803682604575,0.0,88.96231436729431,8.344650268554688e-07,1.0132789611816406e-06,0.0
1.3913409,0.03459177,0.042528413,-1180.1214254935326,1.3958119,108,0.043429013,0.027368972,0,0.043429013,0.027368972,200.8,195.8,-1180.1214254935326,0.0,89.83081674575806,1.0728836059570312e-06,8.344650268554688e-07,0.0
1.391388,0.04292876,0.048884742,-1152.5974541362455,1.395799,109,0.056465574,0.034897793,0,0.056465574,0.034897793,200.2,195.8,-1152.5974541362455,0.0,90.70541310310364,7.152557373046875e-07,5.364418029785156e-07,0.0
1.3913866,0.0162921,0.057303235,-1175.6589675634953,1.3958641,110,0.05212508,0.01760916,0,0.05212508,0.01760916,205.2,195.8,-1175.6589675634953,0.0,91.5636842250824,4.76837158203125e-07,7.748603820800781e-07,0.0
1.3913423,0.04151737,0.060472902,-1177.069595958737,1.3958782,111,0.07136226,0.037427615,0,0.07136226,0.037427615,205.2,195.8,-1177.069595958737,0.0,92.44647455215454,1.0132789611816406e-06,1.0132789611816406e-06,0.0
1.391295,0.03152755,0.045973673,-1173.64478716416,1.3958144,112,0.0026350105,0.028458644,0,0.0026350105,0.028458644,205.2,195.8,-1173.64478716416,0.0,93.31991243362427,1.1324882507324219e-06,5.364418029785156e-07,0.0
1.3913313,0.03783036,0.050886072,-1215.2818597204273,1.3959197,113,0.05249166,0.030702112,0,0.05249166,0.030702112,205.2,195.8,-1215.2818597204273,0.0,94.21314787864685,8.940696716308594e-07,1.7881393432617188e-07,0.0
1.391338,0.05083087,0.057528377,-1198.7032807659702,1.3958334,114,0.039080773,0.0261951,0,0.039080773,0.0261951,205.2,195.8,-1198.7032807659702,0.0,95.07648921012878,1.2516975402832031e-06,4.172325134277344e-07,0.0
1.3912855,0.04644499,0.08818042,-1195.0772451868365,1.3958892,115,0.029306041,0.034657776,0,0.029306041,0.034657776,205.2,195.8,-1195.0772451868365,0.0,95.94387292861938,1.2516975402832031e-06,2.384185791015625e-07,0.0
1.3912034,0.05275628,0.02155345,-1189.2046775309566,1.3959361,116,0.011044649,0.031027962,0,0.011044649,0.031027962,205.2,195.8,-1189.2046775309566,0.0,96.8089485168457,1.1920928955078125e-06,1.7881393432617188e-07,0.0
1.3911842,0.06332078,0.085381806,-1178.9121372907673,1.3958174,117,0.058498513,0.026204498,0,0.058498513,0.026204498,205.2,195.8,-1178.9121372907673,0.0,97.72486734390259,1.6093254089355469e-06,2.384185791015625e-07,0.0
