#{"t_start": 1523010276.16183, "env_id": "RockSample"}
r,l,t
-2,15,156.172738
-1,16,156.180021
-1,4,156.181897
-1,1,156.182412
-1,3,156.183789
-5,6,156.186628
-1,16,156.193896
-2,24,156.20481
-1,10,156.21005
0,5,156.21263
-1,1,156.213161
-6,21,156.222658
-1,11,157.378294
-2,17,157.386871
-3,11,157.392246
-3,8,157.396079
-1,1,157.396608
-2,17,157.404383
-1,20,157.416068
-3,4,157.418132
-4,24,157.432798
-1,6,157.436464
-1,1,157.437011
-1,1,157.437526
-1,5,157.440807
-1,2,157.442811
-1,1,157.443583
-3,13,157.452916
1,14,157.459948
-3,19,157.470601
-1,1,157.471449
-2,6,157.474282
0,3,157.475798
-8,27,157.492377
-4,16,157.503297
-4,22,157.515953
-1,1,157.516639
-3,3,157.518366
-1,1,157.518897
-2,7,157.522098
-2,4,157.523954
-1,5,157.526209
-1,1,157.526726
-2,2,157.527748
-2,8,157.531346
-3,3,157.532871
-2,11,157.540037
-2,3,157.541607
-1,4,157.543486
-2,20,157.552827
-1,4,157.554672
-2,6,157.557412
0,17,157.564993
-1,1,157.565537
-1,2,157.566591
0,3,157.568034
-2,2,157.569021
-7,49,157.597594
-4,20,157.607113
-1,7,157.610276
-1,5,157.612568
-1,3,157.613956
-1,1,157.61447
-1,4,157.616305
-1,4,157.618176
-1,1,157.618693
-1,9,157.622805
-1,4,157.624718
-1,1,157.625238
-1,1,157.625746
0,17,157.633279
-1,1,157.6338
-5,13,157.640129
-2,17,157.648565
-2,12,157.654602
-1,4,157.656741
-3,18,157.665017
-2,3,157.666499
-1,2,157.667458
0,8,157.671039
-2,2,157.672033
-2,9,157.676027
-1,6,157.678698
-4,20,157.687945
-2,21,157.697425
-3,4,157.699407
-2,2,157.700418
-1,7,157.703544
-1,9,157.707543
-11,64,157.737069
-1,1,157.73763
-1,10,157.742165
-1,12,157.747772
-3,16,157.755223
-4,20,157.764283
-1,1,157.764833
3,22,157.775553
-1,1,157.776139
-1,3,157.777553
0,11,157.782476
-1,9,157.786541
-2,3,157.787999
0,11,157.793109
-1,9,157.797136
-1,1,157.797663
-1,1,157.798173
0,4,157.800035
-1,1,157.800566
-1,11,157.805529
-1,3,157.807005
-4,14,157.813384
-2,13,157.819337
-1,3,157.820784
-1,4,157.822725
-4,13,157.828634
-2,19,157.837192
-2,9,157.841627
-2,7,157.844884
-1,1,157.845415
-1,1,157.845929
-1,8,157.849559
-1,1,157.850104
-1,3,157.851524
-2,8,157.855342
-2,6,157.858153
-2,2,157.859185
-1,1,157.859723
-3,16,157.866866
-1,32,157.881121
-2,5,157.883533
0,9,159.040471
1,9,159.046442
1,10,159.051816
-2,14,159.058426
-1,11,159.063442
-1,4,159.065282
-1,1,159.065798
-1,1,159.066306
-1,1,159.066817
-1,2,159.067765
-1,1,159.068277
-1,7,159.071509
-1,5,159.073802
-1,1,159.074321
-1,10,159.078967
-1,1,159.079592
-2,7,159.08357
-1,2,159.085877
-3,22,159.102852
-1,1,159.103476
-1,1,159.104066
0,7,159.110079
-1,6,159.11349
-3,35,159.133504
-1,3,159.135586
-1,3,159.137559
-4,26,159.152591
0,8,159.156765
-1,7,159.160618
0,12,159.167532
-4,10,159.174163
-1,1,159.174737
-1,1,159.175339
-1,1,159.17587
0,4,159.178328
-1,4,159.180368
0,14,159.188746
-3,6,159.191658
-2,5,159.194108
-3,8,159.198404
-1,1,159.198945
-1,2,159.199908
-1,4,159.201731
-1,1,159.202245
-1,1,159.202791
0,14,159.210691
-2,8,159.214597
-2,3,159.216068
-1,1,159.21659
-2,3,159.218006
-2,3,159.219431
-1,15,159.226241
-1,1,159.226762
-3,13,159.23281
-1,13,159.239117
-2,13,159.245044
-2,8,159.249159
-1,1,159.249763
-3,17,159.258214
-1,1,159.25875
0,18,159.266927
-5,26,159.278731
-1,7,159.281896
-3,12,159.287361
-1,1,159.28789
-1,1,159.288406
-1,2,159.289375
-1,1,159.289946
-1,1,159.290473
-1,1,159.291004
-1,2,159.291992
-1,5,159.294264
-4,14,159.300557
-3,10,159.305071
-2,7,159.308439
-1,2,159.309441
-1,1,159.309967
-1,1,159.31048
-1,3,159.311866
-2,13,159.317788
-1,4,159.319613
-1,9,159.323792
-1,14,159.330038
-1,12,159.33643
-3,5,159.34019
-4,10,159.345601
-1,2,159.346736
-1,1,159.347335
-1,1,159.347932
-2,3,159.349407
0,5,159.351675
-1,1,159.352197
-1,2,159.353215
-1,1,159.353744
-1,1,159.354259
-4,23,159.364526
-2,2,159.365541
-1,3,159.366942
-3,10,159.371536
-1,5,159.373843
-1,1,159.374369
-2,8,159.377997
-1,1,159.378523
-1,1,159.379053
-1,2,159.380011
-1,1,159.380527
-2,11,159.385541
0,13,159.391436
-3,3,159.392922
-1,1,159.393443
-1,2,159.394401
-1,1,159.394917
-1,1,159.39543
-1,1,159.395944
-1,1,159.396466
-1,2,159.397418
-1,1,159.397929
-1,8,159.401568
-1,1,159.402113
-2,10,159.406603
-3,5,159.40902
-1,1,159.409545
-2,4,159.411411
-1,1,159.411935
-2,2,159.412987
-1,1,159.413512
-2,8,159.417178
-6,27,159.429601
-4,18,159.437738
-1,5,159.440109
-1,1,159.44065
-1,6,159.443359
-4,9,159.447684
-1,1,159.44824
-2,2,159.449243
-1,3,159.450632
-2,10,159.45512
-2,6,159.457857
-1,3,159.459248
-1,8,159.46292
-2,19,159.471484
-1,3,159.4729
-1,8,159.476653
-1,1,159.477203
-1,1,159.477725
-1,2,159.478693
-4,15,159.485722
-1,1,159.486272
-1,1,159.486793
-3,15,159.493577
-2,2,159.49463
-3,5,159.496992
-2,2,159.497996
-4,26,159.509723
-1,1,159.510275
-2,3,159.511712
-2,2,159.512721
-1,1,159.513265
-3,4,159.515199
-1,3,159.516596
-1,2,159.517551
-1,1,159.518088
-1,6,159.520791
-3,8,159.52503
-1,9,159.529081
-1,1,159.529603
-1,3,159.531004
-1,6,159.533755
-2,2,159.534764
-1,2,159.535732
-2,8,159.539421
-1,2,159.540403
-1,3,159.541802
-2,6,159.544606
-1,2,159.545578
-2,12,159.555033
-1,1,159.555676
-2,8,160.83794
-3,12,160.845528
-1,2,160.846932
-1,5,160.850498
-1,1,160.851385
-1,2,160.852791
-1,1,160.853493
-1,4,160.857205
-1,11,160.863505
-1,1,160.864347
-1,1,160.865428
-1,2,160.867329
-1,2,160.868548
-1,1,160.869116
-1,3,160.8709
-1,5,160.873423
-1,4,160.875301
-1,7,160.879821
-1,2,160.881091
-1,1,160.881629
-1,3,160.883156
-1,2,160.884321
-1,4,160.886273
-1,1,160.886796
-4,16,160.89433
-1,6,160.897173
-1,3,160.898576
-1,5,160.900895
1,13,160.908373
-1,1,160.908982
-1,5,160.911641
-4,4,160.913894
-1,1,160.914477
-2,8,160.918092
-1,1,160.918618
-1,3,160.920092
-2,10,160.92481
-3,7,160.92804
-2,3,160.929592
-1,2,160.930563
-1,8,160.934211
-4,6,160.937023
-7,24,160.947896
-2,4,160.949804
-4,21,160.960623
-1,1,160.961238
-1,7,160.964847
0,11,160.969823
-1,2,160.970776
-1,2,160.971822
-1,1,160.972344
-2,9,160.97649
-1,1,160.977017
-2,3,160.978521
-1,2,160.979476
-1,1,160.979989
-1,3,160.981365
-4,19,160.990129
-3,5,160.992489
-1,2,160.993452
-1,3,160.99494
-2,14,161.001173
-1,4,161.003
-2,4,161.004951
-1,1,161.005591
-1,5,161.007903
-1,1,161.008418
-1,1,161.008931
-2,3,161.010358
-1,1,161.01087
-1,4,161.012736
-1,8,161.016309
-1,1,161.016825
-2,5,161.019277
-3,17,161.02697
-1,1,161.027541
-1,2,161.028525
-2,3,161.029949
-1,2,161.0309
-1,1,161.031414
-1,11,161.036601
-2,2,161.037688
-1,12,161.043198
-1,2,161.04463
-1,1,161.046035
-1,3,161.047614
-3,26,161.072149
-1,1,161.072967
-1,9,161.078012
-1,4,161.080124
-1,1,161.080715
-1,2,161.081805
-1,2,161.082899
-1,5,161.085676
-1,5,161.088058
-2,4,161.089939
-1,1,161.09048
-1,4,161.092332
-2,10,161.096816
-1,1,161.097336
-2,8,161.10208
-1,2,161.10446
-1,3,161.107137
-1,2,161.108132
-1,1,161.108647
-1,1,161.109154
-1,3,161.110725
-2,2,161.111878
-2,12,161.117596
-3,11,161.122832
-1,1,161.12336
-1,9,161.127332
-2,5,161.129645
-1,1,161.130178
-1,7,161.133526
-2,14,161.139915
-3,24,161.150863
-1,1,161.151402
-2,2,161.152392
-1,2,161.153336
-1,6,161.156026
-1,1,161.15654
-1,1,161.15705
-2,19,161.165633
-2,9,161.169667
-1,7,161.172867
-1,1,161.173394
-2,2,161.174385
-2,7,161.17755
-1,5,161.179829
-1,1,161.180402
-4,11,161.185453
-1,3,161.186849
0,15,161.193555
-1,3,161.195172
-1,6,161.197919
-1,3,161.199328
-3,12,161.204784
-1,1,161.205307
-1,5,161.207608
-2,3,161.209034
-2,3,161.21051
-1,6,161.21351
-1,1,161.21407
-1,1,161.214593
-1,1,161.215114
-3,12,161.220561
-3,8,161.224284
-2,2,161.225285
-4,12,161.231109
-1,1,161.231654
-1,7,161.234834
-4,41,161.253262
-6,20,161.262539
-1,14,161.268909
-1,7,161.272584
-2,5,161.27526
-1,1,161.275805
-2,2,161.276801
1,9,161.280787
-1,1,161.281306
0,4,161.283155
-1,1,161.283671
-1,1,161.28418
-1,6,161.28688
-1,1,161.287393
-1,1,161.287903
-3,9,161.292048
-1,2,161.293028
-4,10,161.297645
-1,4,161.299533
-1,4,161.301367
-1,2,161.302327
-1,1,161.302843
-1,1,161.303356
-1,1,161.303868
-1,2,161.304855
-1,1,161.305487
-1,3,161.306953
-1,2,161.307917
-1,1,161.308453
-1,2,161.309407
-1,8,161.313015
-2,10,161.317677
-1,1,161.31821
-1,1,161.318719
-2,18,161.326885
-6,22,161.339488
-2,5,161.342211
-1,1,161.342825
-1,1,161.343422
-2,2,161.344576
-1,1,161.345148
0,7,161.34836
-2,16,162.521764
-1,1,162.522325
-3,16,162.529631
-2,3,162.531074
-1,1,162.531592
-2,2,162.532583
-2,8,162.536264
-1,1,162.536784
-2,3,162.538223
-2,4,162.540099
-2,8,162.544011
-1,7,162.547228
-1,1,162.547772
-1,1,162.548289
-2,7,162.551479
-4,26,162.563797
-8,35,162.58736
-1,2,162.588496
-1,1,162.589019
-1,18,162.600835
-1,4,162.603357
-1,1,162.604157
-2,4,162.60702
-4,14,162.620556
-3,15,162.629929
-1,1,162.630515
-2,4,162.632383
-1,12,162.640412
-1,2,162.641411
-1,1,162.641947
-1,7,162.646599
-2,6,162.649449
-1,1,162.650061
-1,1,162.650684
-1,2,162.652001
-1,2,162.653251
-1,1,162.653824
-2,15,162.666008
-1,1,162.666564
-1,2,162.667643
-3,23,162.680556
-2,5,162.682903
-1,2,162.683903
-1,1,162.684505
-1,3,162.685977
-2,7,162.689975
-1,12,162.69634
-5,10,162.701209
-1,3,162.702622
-1,1,162.70316
-2,6,162.705894
-3,14,162.712343
-1,5,162.714881
-5,16,162.723328
-2,5,162.726144
-1,10,162.73119
-2,7,162.734414
-1,1,162.734935
-2,11,162.739877
-3,8,162.743599
-1,2,162.744855
-2,4,162.747081
-7,18,162.755327
0,19,162.763987
-1,1,162.764525
-1,18,162.775659
-1,6,162.77923
-2,6,162.782429
-1,3,162.784075
-1,1,162.784676
-1,9,162.788802
-1,3,162.790197
-1,2,162.791157
-1,1,162.791679
-1,1,162.79222
-2,3,162.79367
-2,4,162.795598
-1,1,162.79612
-4,12,162.8016
-2,14,162.808386
-1,3,162.810051
-1,1,162.810572
-3,18,162.818702
-1,9,162.822811
-3,8,162.826526
-2,4,162.828451
-2,12,162.83385
-1,1,162.834378
-1,3,162.835773
-1,7,162.838984
-1,1,162.839527
-2,18,162.847645
-1,14,162.853947
-1,2,162.855
-1,3,162.856424
-3,5,162.858777
-3,13,162.864679
-3,12,162.873029
1,7,162.877368
-3,11,162.883137
-2,10,162.887872
-1,4,162.889751
-1,1,162.890276
-1,1,162.890812
-2,4,162.892671
-1,2,162.893625
-3,4,162.895544
1,7,162.898733
-4,18,162.90692
-3,7,162.910158
-1,9,162.914175
-1,2,162.91516
-3,17,162.923901
-1,14,162.930674
-2,5,162.933198
-1,1,162.933762
-1,10,162.938292
-1,1,162.938812
-3,5,162.942128
-2,14,162.950766
-2,8,162.95499
-1,1,162.955604
-1,1,162.956206
-2,2,162.957227
-2,6,162.95995
-4,24,162.970879
-1,3,162.972333
-1,3,162.973766
-1,2,162.974723
-3,3,162.976199
-1,5,162.978465
-1,3,162.979902
-2,5,162.982248
-2,9,162.986354
-1,2,162.987322
-3,5,162.989671
-1,3,162.991069
-1,1,162.991587
-1,1,162.992099
-2,4,162.993994
-1,4,162.995858
-2,6,162.999276
-2,5,163.002568
0,5,163.005904
-1,4,163.008132
-2,21,163.018537
-3,11,163.023543
-1,1,163.024084
-1,2,163.025037
-3,22,163.0352
-1,1,163.035765
-3,18,163.043868
-1,2,163.044913
-1,1,163.04544
-1,1,163.046156
-1,6,163.049055
-3,10,163.053893
-1,2,163.055017
-1,2,164.200546
-4,20,164.209609
-1,1,164.210138
-2,5,164.212447
-1,1,164.212991
-1,11,164.217947
-1,3,164.219378
-5,20,164.229165
-1,1,164.229932
-6,28,164.247846
-2,5,164.251366
1,18,164.262389
-3,7,164.266298
-2,2,164.267316
-3,3,164.268994
-2,4,164.272443
-5,13,164.280212
-1,4,164.282179
-2,5,164.286056
-1,7,164.290002
-7,38,164.311213
-2,3,164.31285
-2,7,164.316511
-2,4,164.318686
0,16,164.32879
-3,3,164.330611
-1,6,164.33466
-3,5,164.338236
-1,9,164.342354
-2,5,164.346037
-1,1,164.346666
-1,2,164.347636
-1,1,164.348151
-5,10,164.353279
-1,1,164.354002
-2,4,164.355955
-1,1,164.356479
-1,1,164.356995
-2,2,164.357988
-2,2,164.359044
-2,13,164.364927
-1,1,164.365524
-1,1,164.366273
-2,2,164.3677
-1,3,164.369894
-1,3,164.372069
-1,3,164.373766
-2,2,164.37497
-1,1,164.375599
-1,19,164.385287
-1,1,164.385838
-2,6,164.388574
-2,5,164.390869
-1,2,164.391874
-1,1,164.392395
-1,15,164.399068
-2,2,164.400082
-2,2,164.401075
-1,3,164.402464
-1,2,164.403425
-2,5,164.405756
-1,1,164.406278
0,3,164.407709
-2,5,164.410101
-1,1,164.410621
-1,1,164.411132
-1,1,164.411645
-1,1,164.412161
0,13,164.419216
-3,8,164.423652
-1,1,164.424266
-1,11,164.429467
-1,1,164.430027
-1,4,164.431878
-3,7,164.435306
-1,1,164.435881
-2,12,164.442237
-5,29,164.456488
-3,4,164.45844
-1,1,164.458965
0,3,164.460775
-1,3,164.46244
-3,4,164.464634
-3,3,164.466218
-1,1,164.466745
-2,9,164.47086
-2,13,164.476828
-1,1,164.477425
-3,19,164.485893
-3,7,164.489092
-2,3,164.49057
-1,2,164.491625
-2,25,164.504916
-1,4,164.506867
-1,1,164.507462
-3,6,164.51027
-2,6,164.513068
-1,1,164.513601
-1,1,164.514117
0,4,164.515998
-2,6,164.518808
-1,13,164.524716
-2,12,164.530556
-1,5,164.533259
-1,1,164.53378
-1,7,164.536943
0,10,164.541673
-1,13,164.547539
-1,2,164.548557
-4,8,164.552538
-1,4,164.555286
-1,5,164.558943
-3,4,164.561209
-1,1,164.561818
-1,4,164.563941
-3,7,164.57159
-1,3,164.573048
-1,2,164.574016
-1,4,164.575845
-7,34,164.594071
-1,7,164.597277
-2,9,164.601564
-2,5,164.605
-1,2,164.606402
-2,8,164.611023
-6,24,164.632425
-1,3,164.633866
-2,6,164.637729
-3,22,164.648725
-1,1,164.649327
-1,3,164.650807
-1,6,164.653707
-1,1,164.654302
0,9,164.658457
-1,2,164.659469
-3,5,164.661855
-1,11,164.666809
-1,1,164.667335
-1,1,164.667847
-2,9,164.672073
-3,16,164.679528
-1,3,164.680965
-2,23,164.691394
-1,1,164.691979
1,14,164.698453
-1,4,164.700363
-4,25,164.716081
-1,4,164.718225
0,9,164.722311
-2,4,164.726578
-1,2,164.728687
-3,15,164.736662
-1,6,164.739445
-1,14,164.746008
-1,1,164.746701
-1,1,164.747311
-1,2,164.74847
-1,1,164.749076
-1,1,164.749742
-2,14,165.917864
-1,9,165.922054
1,6,165.924795
-3,10,165.929408
-1,2,165.930378
-1,3,165.931771
-1,1,165.932286
-6,26,165.943987
-1,1,165.944536
-2,10,165.949553
-1,2,165.950733
-2,4,165.953257
-1,1,165.954169
-4,11,165.96152
-2,12,165.968799
-2,5,165.972771
-1,2,165.973882
-3,19,165.984814
-1,1,165.985451
-1,3,165.987365
-1,1,165.988174
-1,1,165.989113
-1,1,165.989853
-1,10,165.996514
-1,10,166.001517
-1,4,166.003664
-4,38,166.025667
-2,28,166.040667
-1,1,166.04122
-1,1,166.041735
-1,1,166.042263
-1,2,166.044111
-3,5,166.046916
1,9,166.051538
-1,2,166.052715
-1,1,166.053313
-1,1,166.054001
-1,1,166.055228
-2,2,166.056926
-3,21,166.066891
0,3,166.07047
-2,12,166.076135
-3,11,166.081116
-3,5,166.083627
-1,1,166.084168
-1,2,166.08513
-3,22,166.094994
-1,1,166.095515
-1,3,166.096924
-1,2,166.097941
-1,1,166.098483
-1,2,166.099438
-2,6,166.102163
-1,6,166.104854
-1,1,166.105368
-1,1,166.105879
-4,22,166.115789
-1,5,166.118077
-2,4,166.119948
-5,20,166.132475
-1,1,166.133034
-1,1,166.133556
-1,1,166.134067
-1,15,166.14112
-5,25,166.152302
-1,2,166.153267
-2,4,166.155238
-1,1,166.155769
-1,1,166.156289
-1,2,166.157251
-1,7,166.160479
-1,2,166.161449
0,9,166.16557
-1,1,166.166091
-2,9,166.170118
-2,2,166.171111
-1,4,166.173219
-2,16,166.182377
-1,3,166.184018
-2,3,166.185682
-3,8,166.189313
-1,1,166.189833
-2,3,166.191313
-1,4,166.193166
-1,1,166.193686
-1,1,166.194198
-2,7,166.197463
-3,13,166.203537
-1,14,166.209829
-1,1,166.210363
-1,3,166.211747
-1,1,166.212259
-2,5,166.214565
-1,6,166.217297
-2,6,166.220051
-1,1,166.220581
-1,7,166.223867
-1,5,166.226196
-1,1,166.226731
-2,3,166.228168
-1,4,166.230002
1,13,166.235797
-1,1,166.236323
-2,2,166.237338
-1,3,166.23875
-1,1,166.239342
-2,8,166.243051
-1,5,166.245353
-1,5,166.24762
-1,6,166.250386
-1,1,166.250916
-1,2,166.251874
-1,6,166.254589
-2,10,166.259208
-1,2,166.260184
-1,19,166.268752
-1,1,166.269288
-1,1,166.269804
-2,5,166.272217
1,6,166.274943
-1,3,166.276343
0,10,166.280826
-3,10,166.28575
-1,7,166.288961
-1,3,166.29037
-2,26,166.301957
-1,1,166.302576
-1,2,166.303553
1,20,166.312565
-2,17,166.320187
-1,2,166.321178
-2,5,166.323484
-1,8,166.327267
-1,1,166.327847
-1,1,166.328381
-3,3,166.329857
-1,11,166.334898
-1,1,166.335451
-1,2,166.336416
-3,7,166.339693
-1,1,166.340218
-1,6,166.342952
-1,11,166.349561
-1,2,166.351127
-2,7,166.354839
-2,22,166.364803
-4,15,166.371654
-1,2,166.372685
-1,1,166.373219
-1,1,166.373738
-3,10,166.37827
0,20,166.387187
-2,2,166.38821
-1,1,166.388736
-3,26,166.400514
-1,2,166.401532
-1,1,166.402065
-2,13,166.40798
-1,1,166.408515
-1,5,166.410798
-3,5,166.41316
-1,1,166.413683
-2,15,166.420646
-1,1,166.421208
-2,12,167.573172
-2,7,167.577084
-1,1,167.578475
-2,6,167.582057
-6,21,167.5962
-2,2,167.597279
-1,1,167.597836
-3,9,167.602305
-1,1,167.602867
-2,9,167.607061
-1,1,167.607635
-1,2,167.608736
1,13,167.617009
-2,2,167.618241
-1,1,167.618848
-1,9,167.626168
-1,1,167.626813
-1,1,167.627414
-3,9,167.633471
-1,1,167.634033
-1,1,167.634554
-1,2,167.635508
-2,4,167.638023
-1,1,167.638718
-1,6,167.642267
-1,2,167.644981
-1,2,167.646623
-1,1,167.647342
-1,3,167.650949
-2,3,167.654854
-3,16,167.665335
0,5,167.667987
-1,1,167.668692
-2,4,167.672228
2,28,167.686898
-1,1,167.687646
-1,1,167.688641
-2,6,167.691458
-1,1,167.692029
-7,35,167.71362
-1,4,167.715503
-1,2,167.716455
-1,1,167.716963
-1,2,167.717928
-2,3,167.719355
-1,1,167.719865
-1,1,167.720372
-4,40,167.743028
-2,2,167.744209
0,9,167.748857
-2,3,167.750299
-2,9,167.754347
-2,6,167.757114
-1,1,167.757651
-1,1,167.758167
-3,15,167.764981
-4,20,167.774126
-1,3,167.775703
-3,8,167.779442
-1,1,167.779974
-1,1,167.78049
-3,5,167.782812
-5,18,167.791057
0,13,167.79753
-2,2,167.798531
-1,1,167.799045
-1,8,167.80277
-1,6,167.805495
-4,14,167.811873
-1,2,167.812866
-1,1,167.813398
1,10,167.818282
-3,16,167.826344
-1,6,167.829037
-4,29,167.841983
-2,2,167.84301
-2,10,167.847473
-1,5,167.849831
-1,14,167.856101
-1,1,167.856641
-1,3,167.858076
-1,7,167.861269
-2,5,167.863583
-1,15,167.870776
-1,1,167.871322
0,4,167.873263
-1,6,167.876016
-1,2,167.876972
-1,2,167.877913
-1,6,167.880644
0,17,167.888241
-2,4,167.890141
-1,2,167.891099
-1,1,167.891614
-1,1,167.892126
-1,1,167.892634
-1,5,167.895017
-1,2,167.896009
-1,1,167.89653
-1,1,167.897044
-1,2,167.897991
-4,10,167.902593
-2,5,167.904897
-1,2,167.905888
-1,1,167.906403
-2,8,167.910081
-2,14,167.916589
-1,1,167.917127
1,19,167.925612
-1,2,167.926684
-2,4,167.928607
-2,6,167.931338
-2,18,167.93941
0,9,167.943539
-1,2,167.944552
-3,18,167.952626
-2,22,167.962709
-1,1,167.963261
-2,5,167.965607
0,7,167.968822
-1,7,167.971953
-1,1,167.972468
-1,2,167.973487
-2,11,167.978494
-1,2,167.979466
0,17,167.987281
-5,32,168.001596
-1,4,168.003931
-2,2,168.005188
-4,47,168.029589
-1,3,168.031051
-1,2,168.032056
-1,9,168.036139
-2,9,168.040302
-2,8,168.043919
-2,4,168.045807
-2,2,168.046793
-1,1,168.047307
-1,14,168.053835
-2,7,168.057079
-3,9,168.061173
-1,2,168.062132
-1,1,168.062648
-3,19,168.071211
0,4,168.073102
-1,5,168.075358
-1,2,168.076307
-1,6,168.082078
-1,6,168.085075
-1,1,168.085615
-1,1,168.086125
-1,1,168.086635
-2,13,168.094294
-1,1,168.094946
-1,2,168.096086
-4,23,169.245939
-2,2,169.247007
-1,1,169.247546
-1,1,169.248066
-1,4,169.249895
-5,19,169.258649
-1,1,169.259185
-3,21,169.26869
-2,29,169.282707
-4,34,169.303705
-2,5,169.306537
-1,6,169.309695
-3,4,169.311955
-2,2,169.314332
-1,1,169.314977
-1,2,169.316093
-7,26,169.330995
-1,1,169.331588
-1,3,169.333461
-2,2,169.334523
-1,1,169.335061
-1,1,169.335576
-1,2,169.336524
1,18,169.347109
-2,3,169.348593
-1,1,169.34913
-4,33,169.367831
-1,2,169.36915
-1,1,169.369731
-1,1,169.370293
-2,6,169.373464
-4,11,169.380024
-2,6,169.383304
-2,4,169.385202
-3,8,169.390824
-1,2,169.391817
-1,1,169.392337
-1,5,169.394731
-1,1,169.395316
0,4,169.397192
-1,17,169.405184
-1,1,169.405826
-1,1,169.406366
-1,3,169.40776
-1,2,169.408708
-2,4,169.410574
-1,2,169.411523
-1,10,169.415936
-1,2,169.416887
-1,1,169.417461
-2,10,169.422009
-1,2,169.423012
-1,1,169.423531
0,4,169.425398
-5,19,169.434007
-1,2,169.434977
-1,1,169.435493
-1,1,169.436008
-2,9,169.440115
-1,1,169.440637
-2,5,169.442986
-4,14,169.449745
-2,3,169.451213
-1,1,169.451741
-2,16,169.45887
-1,10,169.463363
0,15,169.470107
-1,1,169.470644
-1,1,169.471161
-1,3,169.472549
-1,15,169.479219
-2,5,169.481613
-1,1,169.482142
-5,32,169.498
-1,2,169.49897
-1,3,169.500363
-1,5,169.502625
-2,9,169.506675
-1,4,169.508499
-2,6,169.511263
-1,9,169.515308
-2,4,169.517188
-1,1,169.517705
-1,2,169.518665
-3,27,169.530719
-1,23,169.541098
-1,8,169.544989
-4,7,169.548276
-1,1,169.548809
-1,5,169.551193
1,10,169.555697
-1,1,169.556225
-2,19,169.564794
-1,6,169.567586
-2,7,169.570788
-1,3,169.572275
-1,1,169.572851
-2,5,169.575345
-1,7,169.579103
-3,16,169.590771
-1,1,169.591343
-1,1,169.591875
-1,1,169.592386
-1,2,169.593685
-1,1,169.594453
0,11,169.600304
-2,8,169.604607
-2,6,169.607634
-1,1,169.608172
-1,17,169.615945
-2,2,169.616957
-3,7,169.620245
-1,1,169.620788
-4,7,169.624036
-1,4,169.625877
-3,4,169.62778
-2,5,169.630122
-1,3,169.63153
-1,3,169.632952
-4,23,169.643984
-1,4,169.65282
-2,3,169.657352
-1,1,169.657941
-1,1,169.658494
-4,8,169.662387
-2,5,169.664795
-1,13,169.671179
-3,10,169.676001
-1,1,169.676536
1,8,169.680105
0,5,169.682445
-2,2,169.683454
-1,4,169.685288
0,10,169.689832
-1,5,169.692185
-2,7,169.695378
0,6,169.698245
-2,5,169.700577
-3,6,169.703385
-1,2,169.704344
-1,5,169.706602
-1,3,169.707988
-1,4,169.709818
-2,26,169.72194
-1,16,169.729253
-2,20,169.739405
-1,1,169.739935
1,14,169.746134
-1,1,169.746662
-5,37,170.93048
-2,2,170.931524
-1,1,170.932091
0,9,170.936168
-1,2,170.937129
-1,1,170.937644
-2,7,170.940815
-1,4,170.942649
-1,5,170.944965
-1,1,170.945488
-2,8,170.949184
-1,1,170.949713
-3,17,170.957917
-1,3,170.959751
-1,5,170.963517
-1,1,170.964152
-2,2,170.965167
-1,4,170.968386
-1,8,170.974026
-1,1,170.974669
-1,3,170.976433
-2,23,170.991672
-2,3,170.993746
-2,4,170.996773
-6,39,171.019216
-1,16,171.029941
-3,20,171.041197
-1,3,171.043084
-1,1,171.044063
-1,3,171.045761
-3,13,171.053089
-2,10,171.058742
-2,8,171.06397
-4,17,171.072418
-2,4,171.074553
-1,3,171.075965
-1,7,171.079152
-1,2,171.080107
-1,1,171.080619
-1,1,171.081131
-4,6,171.083926
-1,2,171.084875
-1,1,171.085388
1,7,171.088564
-1,4,171.092223
-2,7,171.095634
-3,24,171.107081
-1,1,171.107627
-1,1,171.108157
-3,11,171.1131
-3,9,171.117187
-1,1,171.117703
-1,2,171.118646
0,14,171.125
-1,4,171.126857
-4,15,171.133635
-2,2,171.134636
-1,5,171.137104
-1,4,171.138941
-1,1,171.139454
-1,3,171.140834
-4,19,171.151661
-3,13,171.159087
-1,22,171.16892
-2,12,171.174272
-2,3,171.175756
0,13,171.181621
-1,1,171.182148
-1,1,171.182675
-1,4,171.184555
-1,3,171.185961
-2,4,171.187836
-1,3,171.189277
-1,2,171.190236
-1,3,171.191621
-1,6,171.194347
-1,5,171.196605
-1,2,171.197554
-1,1,171.198066
-1,2,171.199018
-3,4,171.200965
-2,2,171.201963
-1,1,171.202477
-2,4,171.204324
-1,1,171.204835
-1,1,171.205346
-2,13,171.211241
-1,1,171.211767
0,9,171.215858
-1,3,171.217315
-3,3,171.218822
-1,8,171.222388
-2,7,171.225562
-2,4,171.227424
-1,28,171.242809
-2,5,171.245564
-1,1,171.246173
-1,11,171.251847
-1,2,171.252837
-6,16,171.26019
-3,6,171.262992
-3,13,171.269086
-2,6,171.271873
-1,3,171.27327
-2,4,171.27519
-1,1,171.275723
1,11,171.28154
-1,2,171.28254
-2,10,171.287058
-1,1,171.28758
-1,3,171.288968
-1,7,171.292152
-3,52,171.315401
-2,2,171.316483
-1,2,171.317469
-2,2,171.318469
-1,6,171.321241
-1,7,171.324395
-1,1,171.324932
