entropy,entloss,Iteration,surrgain,optimgain,EpRewMean,EpLenMean,EpisodesSoFar,trial,TimestepsSoFar,meankl,EpThisIter,TimeElapsed,ev_tdlam_before
0.4418196,0.0,39,0.058392204,0.058392204,1.225,5.9,6366,0,39929,0.006551224,170,28.41535496711731,-0.002818584442138672
0.42631054,0.0,40,0.060468853,0.060468853,1.3,6.05,6536,0,40955,0.0073263026,170,29.090723991394043,0.05952191352844238
0.42365688,0.0,41,0.057891227,0.057891227,1.275,6.175,6706,0,41978,0.008534439,170,29.77195405960083,0.044079363346099854
0.39576894,0.0,42,0.05351765,0.05351765,1.175,6.125,6877,0,43003,0.0077866027,171,30.438503980636597,0.048994362354278564
0.35848445,0.0,43,0.059032273,0.059032273,1.225,5.8,7047,0,44028,0.010324063,170,31.10492992401123,0.1063307523727417
0.34987706,0.0,44,0.051191285,0.051191285,1.35,6.125,7221,0,45055,0.006988993,174,31.803231954574585,0.09289407730102539
0.3510563,0.0,45,0.0515817,0.0515817,1.325,6.025,7388,0,46075,0.008763691,167,32.464738845825195,0.17989599704742432
0.32025588,0.0,46,0.050054334,0.050054334,1.725,6.25,7557,0,47103,0.0074498802,169,33.14492201805115,0.28043580055236816
0.34367466,0.0,47,0.065391585,0.065391585,1.45,6.1,7726,0,48127,0.0109869735,169,33.83505892753601,0.1656535267829895
0.33143127,0.0,48,0.0527497,0.0527497,1.375,6.25,7893,0,49150,0.011194614,167,34.52079176902771,0.1567564606666565
0.3157906,0.0,49,0.0455719,0.0455719,1.475,6.175,8062,0,50174,0.0067372317,169,35.21520400047302,0.2676669955253601
0.29674074,0.0,50,0.038790464,0.038790464,1.625,6.25,8226,0,51198,0.004384177,164,35.9347767829895,0.3456868529319763
0.30946273,0.0,51,0.0465488,0.0465488,1.575,6.1,8391,0,52222,0.012036209,165,36.62382698059082,0.3128734230995178
0.29108173,0.0,52,0.0849782,0.0849782,1.45,5.85,8560,0,53247,0.012048475,169,37.30691599845886,0.28385651111602783
0.27457082,0.0,53,0.12130834,0.12130834,1.775,6.275,8729,0,54269,0.009869872,169,38.00673294067383,0.4083572030067444
0.28420368,0.0,54,0.044083536,0.044083536,1.5,5.975,8897,0,55291,0.014131453,168,38.73871898651123,0.36130642890930176
0.2555898,0.0,55,0.24791352,0.24791352,1.775,6.325,9064,0,56317,0.010148454,167,39.48812699317932,0.44984865188598633
0.25036865,0.0,56,0.06725983,0.06725983,1.95,6.25,9231,0,57343,0.013359194,167,40.17436194419861,0.565210610628128
0.23745987,0.0,57,0.045420617,0.045420617,1.7,6.175,9394,0,58364,0.010324257,163,40.868932008743286,0.5128213167190552
0.22465187,0.0,58,0.030909797,0.030909797,2.0,6.475,9558,0,59392,0.004209433,164,41.552130937576294,0.5101790428161621
0.23244253,0.0,59,0.046412118,0.046412118,1.9,6.25,9722,0,60415,0.013013627,164,42.22867298126221,0.5382410883903503
0.21834347,0.0,60,0.039919455,0.039919455,1.8,6.175,9887,0,61440,0.012851777,165,42.91971492767334,0.5001383125782013
0.21330142,0.0,61,0.033231158,0.033231158,1.75,6.125,10051,0,62462,0.0069044055,164,43.60080289840698,0.44952088594436646
0.21041214,0.0,62,0.028151752,0.028151752,1.8,6.1,10216,0,63485,0.0043094,165,44.2973358631134,0.5478168427944183
0.1941199,0.0,63,0.029600086,0.029600086,2.1,6.5,10378,0,64509,0.007102072,162,44.987895011901855,0.6473278999328613
0.19248061,0.0,64,0.031464737,0.031464737,2.025,6.325,10537,0,65535,0.009218468,159,45.66220498085022,0.6730450987815857
0.18141481,0.0,65,0.043272026,0.043272026,1.85,6.5,10698,0,66559,0.0073849834,161,46.345197916030884,0.5455043315887451
0.17436624,0.0,66,0.04277575,0.04277575,2.025,6.475,10858,0,67581,0.0129489405,160,47.02886414527893,0.4964163303375244
0.18005379,0.0,67,0.06123916,0.06123916,1.95,6.3,11018,0,68608,0.013273761,160,47.71073389053345,0.5841568410396576
0.17260775,0.0,68,0.020450104,0.020450104,1.825,6.2,11180,0,69626,0.014013598,162,48.39667797088623,0.6028161346912384
0.17841734,0.0,69,0.13111567,0.13111567,1.975,6.275,11342,0,70651,0.014164961,162,49.092597007751465,0.5652888417243958
0.16351786,0.0,70,0.04326408,0.04326408,1.875,6.225,11505,0,71675,0.01395911,163,49.79595494270325,0.590559184551239
0.17074358,0.0,71,0.04152416,0.04152416,2.0,6.475,11662,0,72700,0.006977713,157,50.48029088973999,0.46287018060684204
0.16113545,0.0,72,0.022403166,0.022403166,2.0,6.575,11822,0,73728,0.0067029754,160,51.17593193054199,0.4982341527938843
0.17479846,0.0,73,0.057768,0.057768,1.975,6.525,11979,0,74751,0.00640174,157,51.874573945999146,0.467418372631073
0.18189533,0.0,74,0.024198076,0.024198076,2.0,6.65,12135,0,75773,0.009102711,156,52.55552291870117,0.47527146339416504
0.15679783,0.0,75,0.025779095,0.025779095,2.05,6.425,12295,0,76799,0.0049326755,160,53.2525908946991,0.4559679627418518
0.16941106,0.0,76,0.031003125,0.031003125,1.85,6.45,12451,0,77824,0.0074938466,156,53.957016944885254,0.44748902320861816
0.1583931,0.0,77,0.033826016,0.033826016,2.325,6.75,12609,0,78843,0.008190564,158,54.62906193733215,0.5357725322246552
0.15063451,0.0,78,0.039221752,0.039221752,2.225,6.675,12771,0,79872,0.008936929,162,55.34052586555481,0.5439482033252716
0.1485632,0.0,79,0.021471303,0.021471303,1.925,6.325,12931,0,80891,0.007400294,160,56.03536105155945,0.574916273355484
0.16287835,0.0,80,0.035918936,0.035918936,2.1,6.45,13090,0,81916,0.007169716,159,56.75907897949219,0.511952131986618
0.1523608,0.0,81,0.107306026,0.107306026,2.05,6.875,13248,0,82943,0.01087201,158,57.461878061294556,0.5307597219944
0.15553646,0.0,82,0.021496773,0.021496773,2.0,6.175,13407,0,83963,0.004538767,159,58.14515995979309,0.4619942903518677
0.16679455,0.0,83,0.016849274,0.016849274,1.9,6.4,13568,0,84990,0.0047682896,161,58.86579990386963,0.5280058979988098
0.14372277,0.0,84,0.025660025,0.025660025,2.3,6.625,13724,0,86015,0.0057833805,156,59.556854009628296,0.5142999887466431
0.14495023,0.0,85,0.034955624,0.034955624,2.275,6.525,13880,0,87034,0.009252796,156,60.24678087234497,0.5436771512031555
0.14322883,0.0,86,0.020348217,0.020348217,2.2,6.65,14034,0,88063,0.009603564,154,60.95132803916931,0.5689057111740112
0.16144097,0.0,87,0.029042397,0.029042397,2.075,6.675,14188,0,89088,0.007672934,154,61.62187600135803,0.42494165897369385
0.14510322,0.0,88,0.017534466,0.017534466,2.2,6.7,14344,0,90110,0.009552656,156,62.312684774398804,0.5482231676578522
0.16698569,0.0,89,0.019639298,0.019639298,1.8,6.275,14504,0,91136,0.0079075415,160,63.00598692893982,0.5354452431201935
0.15310077,0.0,90,0.028422296,0.028422296,2.075,6.6,14659,0,92157,0.009351964,155,63.683680057525635,0.5084251463413239
0.15758812,0.0,91,0.024372835,0.024372835,2.225,6.6,14816,0,93182,0.00883867,157,64.35036087036133,0.5522456467151642
0.16016582,0.0,92,0.02343594,0.02343594,2.025,6.45,14972,0,94205,0.013424709,156,65.04792618751526,0.5020592212677002
0.1563374,0.0,93,0.032390423,0.032390423,2.275,6.825,15127,0,95229,0.0049852817,155,65.73885083198547,0.5406599044799805
0.1499526,0.0,94,0.021696132,0.021696132,2.05,6.375,15284,0,96254,0.008555188,157,66.4284508228302,0.5660051107406616
0.1625358,0.0,95,0.024210118,0.024210118,2.225,6.55,15442,0,97279,0.007458905,158,67.10520601272583,0.5636001229286194
0.14667444,0.0,96,0.022348255,0.022348255,2.125,6.425,15599,0,98304,0.005989077,157,67.78030586242676,0.4926314353942871
0.14590324,0.0,97,0.018809546,0.018809546,2.175,6.775,15754,0,99325,0.004613595,155,68.46766090393066,0.5143226683139801
0.14316536,0.0,98,0.026714373,0.026714373,2.075,6.675,15909,0,100351,0.006064633,155,69.19529986381531,0.508654922246933
0.13376905,0.0,99,0.027787544,0.027787544,2.225,6.75,16064,0,101370,0.014817093,155,69.86934995651245,0.4607112407684326
0.13334647,0.0,100,0.017203337,0.017203337,2.1,6.45,16220,0,102397,0.00983095,156,70.56408882141113,0.5670799911022186
0.13685519,0.0,101,0.02342811,0.02342811,2.275,6.7,16377,0,103419,0.0052808584,157,71.24957704544067,0.49018746614456177
0.14078173,0.0,102,0.027535634,0.027535634,2.175,6.875,16532,0,104444,0.009162568,155,71.94007301330566,0.5760229527950287
0.1298871,0.0,103,0.02417758,0.02417758,2.125,6.575,16684,0,105470,0.006335561,152,72.6491630077362,0.5190536677837372
0.13224186,0.0,104,0.033281334,0.033281334,2.2,6.65,16840,0,106492,0.010204796,156,73.35491108894348,0.5943363606929779
0.133139,0.0,105,0.020355843,0.020355843,2.35,6.85,16992,0,107517,0.011739509,152,74.04151201248169,0.6042429506778717
0.15515962,0.0,106,0.025779186,0.025779186,2.35,6.625,17150,0,108541,0.009027697,158,74.70664715766907,0.4858887195587158
0.12787548,0.0,107,0.024470236,0.024470236,2.35,6.675,17306,0,109567,0.0068901023,156,75.38891816139221,0.5339644253253937
0.14395103,0.0,108,0.02393695,0.02393695,2.3,6.65,17461,0,110589,0.009835014,155,76.09085607528687,0.4944881796836853
0.12670663,0.0,109,0.024182914,0.024182914,2.25,6.65,17616,0,111612,0.011036254,155,76.76843810081482,0.5447839796543121
0.120192446,0.0,110,0.017422777,0.017422777,2.425,6.775,17771,0,112640,0.0064518233,155,77.4537889957428,0.5584006905555725
0.12764007,0.0,111,0.019073786,0.019073786,2.475,6.725,17926,0,113661,0.007327579,155,78.1277379989624,0.5852424800395966
0.13368142,0.0,112,0.023092404,0.023092404,2.4,6.575,18083,0,114688,0.011341207,157,78.79145407676697,0.5728146731853485
0.13821833,0.0,113,0.02262413,0.02262413,2.55,6.75,18237,0,115710,0.009326514,154,79.50421094894409,0.5653228759765625
0.14146423,0.0,114,0.025774451,0.025774451,2.275,6.625,18392,0,116729,0.006951697,155,80.18717813491821,0.5346621870994568
0.121146545,0.0,115,0.015910333,0.015910333,2.35,6.575,18548,0,117754,0.007488868,156,80.86012077331543,0.5335307121276855
0.11888622,0.0,116,0.023019258,0.023019258,2.45,6.875,18698,0,118781,0.009605916,150,81.53880882263184,0.605103999376297
0.11743228,0.0,117,0.01814306,0.01814306,2.3,6.7,18851,0,119806,0.0055790753,153,82.22186183929443,0.5939771831035614
0.11416587,0.0,118,0.021355683,0.021355683,2.375,6.725,19002,0,120828,0.0065338765,151,82.89609789848328,0.595131903886795
0.12094864,0.0,119,0.023556836,0.023556836,2.45,6.65,19157,0,121856,0.0061320905,155,83.57961511611938,0.5372680425643921
0.10781627,0.0,120,0.029974494,0.029974494,2.475,6.75,19307,0,122878,0.010704326,150,84.24788475036621,0.5212017595767975
0.10376972,0.0,121,0.024446134,0.024446134,2.4,6.725,19462,0,123904,0.0093791,155,84.91979908943176,0.5526016652584076
0.120893806,0.0,122,0.01255111,0.01255111,2.4,6.8,19617,0,124926,0.005092418,155,85.60072612762451,0.5664599537849426
0.1145889,0.0,123,0.02117097,0.02117097,2.5,6.7,19773,0,125947,0.0075175716,156,86.28383111953735,0.5300450921058655
0.11019954,0.0,124,0.020364929,0.020364929,2.35,6.8,19925,0,126975,0.0056955805,152,86.95249009132385,0.5411403477191925
0.10448991,0.0,125,0.019601826,0.019601826,2.1,6.4,20079,0,127994,0.012215104,154,87.62142705917358,0.6110398769378662
0.107600816,0.0,126,0.020507256,0.020507256,2.525,6.65,20231,0,129020,0.00483283,152,88.30944395065308,0.5805362462997437
0.116324276,0.0,127,0.020848593,0.020848593,2.45,6.7,20384,0,130042,0.008844122,153,89.03496503829956,0.5364929437637329
0.108317435,0.0,128,0.022198802,0.022198802,2.375,6.85,20540,0,131070,0.014200069,156,89.80999898910522,0.4785462021827698
0.10719176,0.0,129,0.015990105,0.015990105,2.25,6.575,20693,0,132090,0.009399773,153,90.50071883201599,0.5986966192722321
0.10431376,0.0,130,0.020712301,0.020712301,2.175,6.325,20850,0,133115,0.009952378,157,91.2223870754242,0.5558419823646545
0.102584004,0.0,131,0.017537571,0.017537571,2.325,6.7,21004,0,134143,0.0067000017,154,91.99098801612854,0.5767354071140289
0.105519876,0.0,132,0.019702159,0.019702159,2.4,6.7,21156,0,135165,0.01482077,152,92.73709011077881,0.6025256216526031
0.10040122,0.0,133,0.015153037,0.015153037,2.3,6.6,21308,0,136185,0.0047713895,152,93.65564298629761,0.5944832265377045
0.09764325,0.0,134,0.008190926,0.008190926,2.525,6.75,21459,0,137212,0.01292224,151,94.6079728603363,0.6272962391376495
0.10200259,0.0,135,0.01390705,0.01390705,2.6,6.825,21613,0,138237,0.009393021,154,95.35242986679077,0.5644718408584595
0.11016877,0.0,136,0.02814353,0.02814353,2.25,6.525,21768,0,139264,0.0103162415,155,96.04329299926758,0.5485992133617401
0.09802853,0.0,137,0.013361242,0.013361242,2.4,6.625,21918,0,140285,0.0062413807,150,96.7066240310669,0.59685218334198
0.09668821,0.0,138,0.01804608,0.01804608,2.35,6.5,22072,0,141308,0.005252534,154,97.39939308166504,0.5654528737068176
0.10290387,0.0,139,0.017627101,0.017627101,2.225,6.55,22225,0,142330,0.013338119,153,98.31292200088501,0.5616433024406433
0.09866786,0.0,140,0.024726128,0.024726128,2.35,6.5,22380,0,143359,0.007763775,155,99.0935709476471,0.5721290111541748
0.087415025,0.0,141,0.01509743,0.01509743,2.7,6.8,22538,0,144382,0.005268151,158,99.80556797981262,0.5841079950332642
0.086845785,0.0,142,0.0277426,0.0277426,2.45,6.675,22691,0,145403,0.014509181,153,100.56483697891235,0.600479781627655
0.10125862,0.0,143,0.015508844,0.015508844,2.575,6.75,22844,0,146431,0.0124598425,153,101.31396698951721,0.5582501888275146
0.09857255,0.0,144,0.013860139,0.013860139,2.35,6.675,23000,0,147454,0.006428686,156,102.10229110717773,0.5620179176330566
0.09120633,0.0,145,0.015971355,0.015971355,2.3,6.525,23152,0,148474,0.009029996,152,102.7935619354248,0.5893431901931763
0.09817603,0.0,146,0.01773531,0.01773531,2.2,6.55,23305,0,149499,0.006127784,153,103.55858111381531,0.5827626585960388
0.096199274,0.0,147,0.015463349,0.015463349,2.4,6.75,23457,0,150523,0.013085506,152,104.21198296546936,0.5851529836654663
0.091414325,0.0,148,0.01961204,0.01961204,2.5,6.8,23612,0,151547,0.0074117566,155,104.95264387130737,0.5660806894302368
0.09319782,0.0,149,0.013626166,0.013626166,2.425,6.625,23765,0,152571,0.0133299455,153,105.62365913391113,0.5771731436252594
0.09182595,0.0,150,0.011407326,0.011407326,2.35,6.725,23917,0,153600,0.006538848,152,106.29191780090332,0.6050176322460175
0.08416657,0.0,151,0.0144115165,0.0144115165,2.275,6.525,24069,0,154617,0.014224037,152,106.97845888137817,0.6305738389492035
0.07806863,0.0,152,0.019741274,0.019741274,2.325,6.65,24221,0,155644,0.009505754,152,107.65665006637573,0.646649181842804
0.07990533,0.0,153,0.013712981,0.013712981,2.45,6.65,24377,0,156671,0.012991587,156,108.32663798332214,0.6049623787403107
0.086883105,0.0,154,0.009436944,0.009436944,2.525,6.675,24530,0,157692,0.011575516,153,109.00048017501831,0.5879410803318024
0.06896815,0.0,155,0.012699372,0.012699372,2.6,6.825,24683,0,158717,0.0055407034,153,109.6883430480957,0.5996731221675873
0.08904388,0.0,156,0.011107086,0.011107086,2.225,6.6,24837,0,159743,0.0063024485,154,110.35535502433777,0.5718902945518494
0.07796167,0.0,157,0.010659382,0.010659382,2.675,6.875,24987,0,160765,0.008824968,150,111.0434341430664,0.6388099789619446
0.08311981,0.0,158,0.019225284,0.019225284,2.725,6.925,25134,0,161789,0.006828957,147,111.80973815917969,0.5985797345638275
0.08180495,0.0,159,0.017076254,0.017076254,2.45,6.7,25287,0,162813,0.014359895,153,112.55370998382568,0.5717111229896545
0.080338724,0.0,160,0.008850942,0.008850942,2.45,6.75,25440,0,163836,0.00851761,153,113.25426697731018,0.6504433453083038
0.081458256,0.0,161,0.009149806,0.009149806,2.475,6.725,25591,0,164858,0.01497566,151,113.89547801017761,0.610072910785675
0.085995086,0.0,162,0.0067895493,0.0067895493,2.55,6.825,25745,0,165888,0.007931124,154,114.55213713645935,0.6017637550830841
0.0817197,0.0,163,0.010731399,0.010731399,2.425,6.75,25895,0,166912,0.0040776026,150,115.2300398349762,0.6231435537338257
0.07649567,0.0,164,0.012360253,0.012360253,2.275,6.525,26048,0,167935,0.007786827,153,115.92812705039978,0.6006556153297424
0.07432604,0.0,165,0.012600224,0.012600224,2.45,6.65,26202,0,168955,0.00745583,154,116.93724703788757,0.6140934824943542
0.073385336,0.0,166,0.016325442,0.016325442,2.65,7.0,26353,0,169979,0.0067091286,151,117.702956199646,0.6591714024543762
0.073683396,0.0,167,0.010697659,0.010697659,2.425,6.575,26509,0,171006,0.014306491,156,118.43026113510132,0.6118397414684296
0.062646955,0.0,168,0.004676789,0.004676789,2.65,6.7,26660,0,172029,0.008475281,151,119.21508598327637,0.6549886763095856
0.07691406,0.0,169,0.010815541,0.010815541,2.5,6.7,26814,0,173052,0.0137532465,154,119.9404308795929,0.5963946878910065
0.07865434,0.0,170,0.023353392,0.023353392,2.6,6.775,26968,0,174078,0.0076909307,154,120.60205912590027,0.6087656915187836
0.08130251,0.0,171,0.011413637,0.011413637,2.425,6.725,27121,0,175104,0.0068949386,153,121.25476694107056,0.6151595711708069
0.06547083,0.0,172,0.015199153,0.015199153,2.725,6.875,27272,0,176124,0.005804319,151,121.96593809127808,0.6545789837837219
0.079943255,0.0,173,0.020764478,0.020764478,2.475,6.825,27427,0,177151,0.009800561,155,122.70336294174194,0.5882813930511475
0.06016802,0.0,174,0.017097171,0.017097171,2.45,6.525,27581,0,178172,0.008103108,154,123.47054290771484,0.6420315802097321
0.049880497,0.0,175,0.011720633,0.011720633,2.45,6.55,27734,0,179199,0.009120921,153,124.13246011734009,0.6599126756191254
0.06680395,0.0,176,0.011869007,0.011869007,2.35,6.375,27889,0,180218,0.012273118,155,124.80020093917847,0.5778087675571442
0.05598016,0.0,177,0.008237291,0.008237291,2.575,6.675,28044,0,181243,0.012329885,155,125.44457697868347,0.6351465284824371
0.064834416,0.0,178,0.005242,0.005242,2.45,6.55,28202,0,182271,0.011326551,158,126.1414270401001,0.578004390001297
0.053956605,0.0,179,0.0120189795,0.0120189795,2.375,6.45,28357,0,183294,0.010771487,155,126.82784295082092,0.5874991416931152
0.056436695,0.0,180,0.005812267,0.005812267,2.35,6.5,28511,0,184317,0.005133029,154,127.50581693649292,0.6371253430843353
0.0737098,0.0,181,0.0034566475,0.0034566475,2.15,6.225,28671,0,185343,0.0049935924,160,128.28793001174927,0.6405949890613556
0.056827214,0.0,182,0.008033743,0.008033743,2.55,6.725,28824,0,186364,0.006056045,153,129.23499393463135,0.6153533458709717
0.064264804,0.0,183,0.0048543713,0.0048543713,2.4,6.55,28979,0,187392,0.0105513735,155,129.9953989982605,0.6081521809101105
0.062737696,0.0,184,0.008244795,0.008244795,2.75,6.925,29131,0,188412,0.004876038,152,130.72141003608704,0.6317963898181915
0.07635182,0.0,185,0.011493978,0.011493978,2.5,6.825,29282,0,189439,0.005256119,151,131.53931498527527,0.6407526135444641
0.06365064,0.0,186,0.018594917,0.018594917,2.175,6.575,29432,0,190461,0.011943396,150,132.42696404457092,0.6511585414409637
0.084325455,0.0,187,0.0059153,0.0059153,2.25,6.625,29586,0,191485,0.012273916,154,133.2442169189453,0.6409307718276978
0.07127996,0.0,188,0.011688969,0.011688969,2.55,6.9,29740,0,192506,0.008509687,154,133.89041996002197,0.6071747541427612
0.0659575,0.0,189,0.0037517494,0.0037517494,2.45,6.7,29892,0,193532,0.0046771998,152,134.6209659576416,0.6612349450588226
0.059243605,0.0,190,0.0074665975,0.0074665975,2.325,6.5,30045,0,194559,0.0074147414,153,135.27265000343323,0.6050831079483032
0.07475653,0.0,191,0.004668257,0.004668257,2.55,6.75,30200,0,195582,0.007963146,155,135.9053750038147,0.61141237616539
0.06572539,0.0,192,0.003039685,0.003039685,2.575,6.8,30353,0,196606,0.013002171,153,136.53577780723572,0.6848622262477875
0.07628548,0.0,193,0.014950133,0.014950133,2.6,6.875,30506,0,197632,0.013055364,153,137.16831588745117,0.6136166155338287
0.07211675,0.0,194,0.010537973,0.010537973,2.35,6.625,30658,0,198656,0.010341196,152,137.92872714996338,0.6206193268299103
0.065615356,0.0,195,0.01453386,0.01453386,2.575,6.85,30807,0,199676,0.013486225,149,138.75059580802917,0.6145202219486237
0.059531398,0.0,196,0.007313339,0.007313339,2.675,6.825,30961,0,200704,0.009335531,154,139.57132077217102,0.6041080355644226
0.07565362,0.0,197,0.007342458,0.007342458,2.65,6.7,31110,0,201727,0.013228586,149,140.32283902168274,0.6603161096572876
0.078911364,0.0,198,0.009836335,0.009836335,2.325,6.575,31262,0,202746,0.011402046,152,141.105211019516,0.6120222508907318
0.085608244,0.0,199,0.011651626,0.011651626,2.375,6.8,31414,0,203776,0.009033294,152,141.86364078521729,0.6104911267757416
0.07844095,0.0,200,0.0066750455,0.0066750455,2.15,6.325,31567,0,204795,0.01311417,153,142.5596821308136,0.6155404150485992
0.07818358,0.0,201,0.008646267,0.008646267,2.625,6.95,31718,0,205823,0.011714707,151,143.2951900959015,0.641129344701767
0.06742124,0.0,202,0.008295411,0.008295411,2.375,6.6,31871,0,206844,0.012241535,153,144.01512718200684,0.6465705633163452
0.06338665,0.0,203,0.0139574185,0.0139574185,2.525,6.675,32025,0,207872,0.013246296,154,144.68204283714294,0.6452620029449463
0.07059348,0.0,204,0.009676699,0.009676699,2.425,6.925,32179,0,208895,0.008018037,154,145.36288690567017,0.6147910952568054
0.06495717,0.0,205,0.0097126495,0.0097126495,2.65,6.8,32333,0,209919,0.011892963,154,145.99837803840637,0.6200509369373322
0.07353133,0.0,206,0.015936654,0.015936654,2.425,6.725,32486,0,210939,0.007678732,153,146.65097498893738,0.5800672471523285
0.07334403,0.0,207,0.010655518,0.010655518,2.55,6.825,32640,0,211964,0.013695364,154,147.29772901535034,0.6120361983776093
0.07168591,0.0,208,0.011600661,0.011600661,2.475,6.925,32795,0,212992,0.006803187,155,147.93188095092773,0.6024338603019714
0.06778556,0.0,209,0.013427359,0.013427359,2.525,6.9,32946,0,214012,0.009020876,151,148.5933918952942,0.5700359046459198
0.06145016,0.0,210,0.011738721,0.011738721,2.45,6.625,33099,0,215039,0.0070517487,153,149.24406003952026,0.5785919427871704
0.0670667,0.0,211,0.006936975,0.006936975,2.375,6.625,33250,0,216062,0.009353093,151,149.90041708946228,0.6439846456050873
