#{"t_start": 1523011842.456168, "env_id": "RockSample"}
r,l,t
-764.974909,200,81.360742
-873.014728,200,81.431563
-984.62322,200,81.501347
-1286.311603,200,81.576689
-1655.084658,200,81.659828
-964.87584,200,81.951447
-1071.93894,200,82.025752
-1654.451735,200,82.109304
-784.382652,200,82.182892
-1419.372829,200,82.252362
-889.557154,200,82.327908
-964.553958,200,82.655544
-964.396148,200,82.734593
-1262.552381,200,82.801922
-901.035137,200,82.872109
-1406.02009,200,82.945925
-1704.256848,200,83.25855
-1723.212862,200,83.334816
-860.776646,200,83.405539
-881.611716,200,83.477788
-907.54794,200,83.553295
-1382.807914,200,83.853883
-1796.108443,200,83.926801
-816.214914,200,83.998892
-894.356611,200,84.079654
-1380.4858,200,84.164146
-899.55126,200,84.4603
-1563.162573,200,84.531042
-979.830988,200,84.617428
-1193.663827,200,84.692167
-879.542048,200,84.767077
-1071.377471,200,85.064191
-1757.996019,200,85.148666
-902.008051,200,85.222031
-896.838034,200,85.291293
-1382.51678,200,85.360879
-1065.370993,200,85.67414
-1387.670734,200,85.744713
-875.736717,200,85.819358
-861.859568,200,85.891443
-990.071041,200,85.961099
-1651.00676,200,86.264659
-880.104401,200,86.336167
-893.892961,200,86.404781
-1581.327119,200,86.47559
-1293.728624,200,86.545254
-999.682444,200,86.865395
-964.401048,200,86.940531
-1291.225981,200,87.012862
-970.784527,200,87.085773
-853.610353,200,87.17046
-903.191319,200,87.514679
-743.696973,200,87.583818
-1786.290283,200,87.666676
-1592.04213,200,87.739223
-1510.634723,200,87.81355
-1431.83592,200,87.886197
-753.490193,200,88.197548
-1794.965009,200,88.274808
-1348.010483,200,88.347273
-1471.244215,200,88.424835
-769.129439,200,88.503301
-893.211944,200,88.813971
-1504.061567,200,88.887285
-1469.476698,200,88.961536
-1820.995716,200,89.033815
-960.9408,200,89.106156
-887.966862,200,89.434068
-902.86648,200,89.511716
-1730.824899,200,89.589535
-1092.051547,200,89.678937
-1796.41638,200,89.760496
-1502.932048,200,90.06665
-1668.254733,200,90.150906
-1066.905085,200,90.225078
-960.559623,200,90.300909
-1389.574321,200,90.375121
-1717.640302,200,90.708055
-876.280854,200,90.794144
-975.253877,200,90.861968
-1675.379467,200,90.931163
-826.52164,200,91.00354
-1433.578302,200,91.306223
-974.598904,200,91.384626
-1331.811411,200,91.451935
-1277.300279,200,91.519737
-1170.76698,200,91.587934
-1357.619244,200,91.880408
-890.919596,200,91.949523
-1676.047051,200,92.016284
-1336.492112,200,92.090656
-1093.163762,200,92.175027
-894.261745,200,92.485411
-1737.597065,200,92.555148
-1318.488433,200,92.624484
-1609.626721,200,92.703834
-895.177286,200,92.775664
-1540.457664,200,92.843976
-1069.233618,200,93.122372
-879.999261,200,93.208782
-761.100545,200,93.285303
-885.37126,200,93.378529
-869.94547,200,93.45648
-890.363982,200,93.778138
-872.201965,200,93.878712
-963.827428,200,93.971143
-965.606372,200,94.040889
-1437.97816,200,94.149247
-1292.14913,200,94.539632
-1062.792006,200,94.615856
-980.459091,200,94.688406
-796.935292,200,94.753927
-851.632754,200,94.820974
-1347.500852,200,95.119086
-1016.667937,200,95.215502
-899.754438,200,95.288326
-961.130916,200,95.356151
-1300.99169,200,95.426344
-719.394389,200,95.748012
-787.365822,200,95.834579
-1174.247773,200,95.913535
-874.925398,200,95.989398
-878.012343,200,96.071366
-1189.812297,200,96.584139
-1737.408716,200,96.725845
-769.584398,200,96.887309
-950.346025,200,97.035062
-866.878723,200,97.151944
-901.536313,200,97.676196
-877.610816,200,97.748663
-854.995229,200,97.827145
-1510.627666,200,97.904023
-1031.028411,200,97.980801
-1160.20687,200,98.30789
-1802.957952,200,98.376086
-1061.910819,200,98.44574
-1257.685981,200,98.518758
-851.167448,200,98.591407
-764.818006,200,98.660986
-1444.323723,200,98.985309
-1075.759816,200,99.053149
-868.874566,200,99.123372
-1062.410473,200,99.204263
-1557.421123,200,99.278729
-882.595038,200,99.577329
-860.113828,200,99.649472
-1409.478333,200,99.717533
-769.287333,200,99.784587
-997.366445,200,99.851839
-1380.979923,200,100.150879
-910.782135,200,100.217626
-1582.092079,200,100.285364
-879.292977,200,100.354919
-1640.212193,200,100.422994
-1283.549018,200,100.714782
-944.005892,200,100.784278
-946.886042,200,100.853094
-1581.684369,200,100.921081
-1445.239621,200,100.988637
-1621.48506,200,101.272323
-870.157632,200,101.338491
-1053.387877,200,101.404994
-987.001776,200,101.472778
-1339.444104,200,101.538868
-1168.547998,200,101.832753
-1776.941492,200,101.900105
-1193.882439,200,101.970447
-1558.893924,200,102.041539
-766.923437,200,102.1109
-1862.13604,200,102.405381
-900.580761,200,102.472293
-968.252951,200,102.548788
-1094.133138,200,102.648063
-884.046974,200,102.73081
-953.466762,200,103.012174
-1647.076445,200,103.080316
-1370.66388,200,103.147996
-1667.714392,200,103.218991
-1471.634223,200,103.284867
-882.37619,200,103.590992
-1144.397431,200,103.659291
-1651.343522,200,103.728549
-770.088891,200,103.796381
-919.012862,200,103.863789
-764.632077,200,103.93229
-1776.591248,200,104.259739
-889.031512,200,104.330209
-1122.541921,200,104.39701
-1204.698791,200,104.464407
-958.839586,200,104.531191
-894.551337,200,104.827213
-1072.462454,200,104.894772
-873.339015,200,104.962282
-748.901257,200,105.034398
-1552.829005,200,105.102544
-1649.347039,200,105.391972
-907.204847,200,105.45911
-1756.681504,200,105.524987
-1318.00052,200,105.593632
-1332.74226,200,105.66223
-869.173073,200,105.978653
-875.50741,200,106.052703
-1068.93239,200,106.120908
-1068.808167,200,106.196109
-1629.51026,200,106.267024
-1419.756512,200,106.582699
-1384.161479,200,106.659677
-1080.435775,200,106.736462
-1680.582642,200,106.811864
-1000.283518,200,106.889342
-1173.90493,200,107.203257
-849.997155,200,107.277907
-1443.20448,200,107.349396
-891.05315,200,107.421801
-881.724336,200,107.495107
-1073.450033,200,107.829961
-925.928675,200,107.905623
-1825.822044,200,107.976574
-968.467154,200,108.047154
-1836.931619,200,108.119068
-1560.136579,200,108.433875
-949.22528,200,108.50883
-1477.99281,200,108.58423
-1533.021494,200,108.662244
-877.111512,200,108.733555
-934.852834,200,108.807611
-906.292935,200,109.101984
-1243.408626,200,109.184598
-854.249671,200,109.263569
-1354.247514,200,109.331705
-943.498956,200,109.398152
-961.838009,200,109.704847
-859.991207,200,109.774127
-1848.272583,200,109.843279
-1250.310189,200,109.911631
-1437.537732,200,109.98091
-996.480797,200,110.271983
-991.594523,200,110.338842
-897.757485,200,110.406749
-969.552645,200,110.474314
-1680.792515,200,110.542459
-887.939397,200,110.842602
-862.996826,200,110.918953
-951.370093,200,111.004565
-772.67472,200,111.078416
-895.356011,200,111.147005
-1598.638678,200,111.464824
-1307.968281,200,111.540529
-1178.257286,200,111.613203
-1771.032848,200,111.684177
-1012.313668,200,111.761957
-1714.992006,200,112.070839
-884.395317,200,112.140532
-1386.237639,200,112.210447
-1149.323425,200,112.280379
-990.428668,200,112.352133
-996.300624,200,112.648128
-966.303127,200,112.715657
-887.001062,200,112.782681
-759.192125,200,112.85152
-1449.347669,200,112.919871
-1178.093588,200,113.216371
-1490.913156,200,113.286721
-1052.875818,200,113.353078
-1549.09036,200,113.419063
-950.089031,200,113.485459
-886.670874,200,113.552342
-1291.374687,200,113.855641
-1311.040768,200,113.923388
-1419.833321,200,113.990592
-844.130044,200,114.062507
-886.643347,200,114.130769
-889.26101,200,114.429938
-869.651638,200,114.496863
-989.900936,200,114.56293
-1482.123913,200,114.633343
-921.722089,200,114.701491
-1713.755785,200,114.999992
-1071.942416,200,115.069703
-1547.448442,200,115.137843
-1277.939534,200,115.212122
-1566.604085,200,115.280011
-1471.697804,200,115.566082
-897.830294,200,115.63477
-1256.905901,200,115.702015
-1077.685942,200,115.7716
-1312.207858,200,115.841052
-1057.620244,200,116.142301
-1649.476374,200,116.213447
-1189.959344,200,116.280673
-1691.562132,200,116.350263
-1353.640015,200,116.42055
-996.556037,200,116.724013
-970.08646,200,116.791849
-1079.719144,200,116.860668
-767.149892,200,116.930121
-1525.129063,200,116.999666
-840.083771,200,117.295188
-1491.991311,200,117.364895
-1012.260295,200,117.432451
-1205.593284,200,117.499451
-1371.347712,200,117.567134
-1024.42203,200,117.868232
-787.260886,200,117.937025
-1108.200232,200,118.004166
-1295.516094,200,118.074318
-855.10362,200,118.142724
-887.610772,200,118.43577
-907.382303,200,118.503811
-1327.289865,200,118.572729
-984.685523,200,118.641033
-1011.485175,200,118.70715
-867.693802,200,118.7758
-868.918265,200,119.074819
-871.848674,200,119.143254
-750.747194,200,119.224501
-1347.23239,200,119.296011
-1398.394922,200,119.364473
-974.155746,200,119.67187
-1055.350646,200,119.741188
-860.602716,200,119.808636
-1294.849265,200,119.878852
-1661.877994,200,119.946729
-743.407846,200,120.24283
-1204.216061,200,120.30944
-763.192024,200,120.378012
-1052.2855,200,120.448324
-1087.013479,200,120.516693
-869.503668,200,120.81901
-1592.153269,200,120.887347
-1611.161679,200,120.955565
-940.700009,200,121.027669
-762.583977,200,121.097503
-762.311568,200,121.410679
-860.220259,200,121.479783
-1089.991418,200,121.548947
-891.082572,200,121.621559
-1368.19662,200,121.689106
-1437.603917,200,121.986932
-1522.360987,200,122.056268
-1442.915829,200,122.125808
-1082.156513,200,122.19551
-1306.023756,200,122.266215
-1715.65698,200,122.547727
-909.336751,200,122.617049
-893.021169,200,122.686403
-1714.855799,200,122.755737
-1478.05161,200,122.823544
-883.00029,200,123.121849
-856.699201,200,123.195237
-1383.913025,200,123.261698
-1365.475341,200,123.329503
-950.143606,200,123.398649
-892.857947,200,123.465935
-1235.470964,200,123.809333
-1032.516169,200,123.877907
-1203.291217,200,123.949983
-1595.72951,200,124.01955
-1178.827973,200,124.089065
-1646.785079,200,124.412411
-1526.233102,200,124.481112
-965.716839,200,124.551818
-1088.008929,200,124.622261
-901.970475,200,124.69104
-964.878925,200,125.001297
-1165.716562,200,125.071708
-767.640846,200,125.140718
-748.71096,200,125.2144
-782.140583,200,125.283741
-889.075305,200,125.58395
-1536.252486,200,125.652618
-1378.111066,200,125.721152
-1183.988829,200,125.790252
-858.65322,200,125.860749
-882.346659,200,126.169918
-1193.646122,200,126.235962
-1788.257509,200,126.302047
-1073.591157,200,126.371228
-1172.148997,200,126.438712
-1090.738946,200,126.740598
-1298.842138,200,126.807848
-751.477396,200,126.875405
-1065.236581,200,126.945188
-889.745145,200,127.013408
-1059.075536,200,127.315199
-880.1057,200,127.382847
-1039.331947,200,127.44955
-969.410504,200,127.518058
-882.853281,200,127.587005
-885.169786,200,127.887249
-1285.021043,200,127.956288
-995.535552,200,128.02765
-1071.908522,200,128.098886
-1542.107311,200,128.169699
-910.490914,200,128.236381
-872.229429,200,128.545227
-862.590132,200,128.615108
-985.454223,200,128.683846
-1718.451774,200,128.752066
-1646.595221,200,128.820157
-917.306359,200,129.129537
-1168.493844,200,129.210201
-911.85389,200,129.283017
-874.635243,200,129.350302
-1273.893053,200,129.41764
-971.798594,200,129.740023
-1004.268203,200,129.809005
-1025.42714,200,129.881019
-1411.876056,200,129.955673
-1060.174907,200,130.027414
-1768.589382,200,130.328858
-983.399505,200,130.399201
-895.20425,200,130.469337
-1047.884938,200,130.538452
-967.513202,200,130.611511
-1515.782359,200,130.915771
-1260.305015,200,130.985027
-961.573727,200,131.057248
-885.192889,200,131.132541
-971.354858,200,131.205394
-1796.611453,200,131.521254
-1296.814233,200,131.589434
-1539.404619,200,131.657598
-1073.950293,200,131.725224
-1393.998187,200,131.793209
-1063.716555,200,132.102704
-994.896034,200,132.169171
-1084.438052,200,132.241529
-1445.792838,200,132.315538
-1688.320185,200,132.382323
-954.205901,200,132.697146
-1434.424398,200,132.767216
-1183.94486,200,132.835415
-883.24133,200,132.902267
-875.96335,200,132.972298
-918.971343,200,133.274637
-756.306121,200,133.342452
-875.574602,200,133.408462
-878.408277,200,133.478263
-887.588876,200,133.545166
-927.988605,200,133.61359
-1508.610867,200,133.919815
-1422.931985,200,133.988902
-1698.225164,200,134.059158
-1735.919335,200,134.129289
-778.600145,200,134.207158
-1036.862927,200,134.51321
-986.308477,200,134.580561
-824.804098,200,134.647928
-1182.247082,200,134.716605
-1623.007357,200,134.784706
-887.019011,200,135.102223
-1511.525092,200,135.173984
-962.225322,200,135.247482
-1355.113219,200,135.315407
-917.939178,200,135.381982
-1300.564203,200,135.696156
-1373.432317,200,135.762669
-856.426466,200,135.830045
-762.387845,200,135.899083
-885.844921,200,135.967611
-973.197557,200,136.273944
-959.213053,200,136.340016
-1308.450719,200,136.40545
-1340.756324,200,136.471556
-1571.540541,200,136.537532
-957.919578,200,136.853537
-1030.929175,200,136.921273
-1085.091515,200,136.989954
-1180.607634,200,137.060353
-1481.282151,200,137.129133
-877.572401,200,137.435612
-1424.378965,200,137.501826
-869.811719,200,137.570656
-1104.306579,200,137.639757
-1179.795919,200,137.707707
-984.251143,200,138.016256
-1008.425552,200,138.087313
-962.875689,200,138.155865
-798.90271,200,138.227731
-940.496071,200,138.29493
-1181.997995,200,138.363188
-920.115236,200,138.712737
-1343.006822,200,138.800184
-1710.504403,200,138.86619
-946.582693,200,138.932695
-993.948331,200,139.000002
-878.662475,200,139.315261
-1194.64367,200,139.383248
-1127.306142,200,139.450276
-1591.489713,200,139.517055
-1781.838888,200,139.584005
-946.621521,200,139.891369
-1507.502713,200,139.959726
-990.328644,200,140.029937
